"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"chr12",74694119,74694644,526,"*","BG3_peak_1599",60,".",6.14689,10.6953,6.05759,142,"Distal Intergenic",12,74315110,74316394,1285,2,"ENSMUSG00000079061.3","ENSMUST00000110441.1",-377725,NA,NA,NA
"chr12",74808483,74809011,529,"*","BG3_peak_1600",20,".",3.84181,5.13933,2.04665,273,"Distal Intergenic",12,74897217,75177332,280116,2,"ENSMUSG00000034402.2","ENSMUST00000042299.2",368321,"238271","Kcnh5","potassium voltage-gated channel, subfamily H (eag-related), member 5"
"chr12",75424733,75425057,325,"*","BG3_peak_1601",48,".",4.70741,9.16858,4.87961,143,"Distal Intergenic",12,75411720,75416781,5062,2,"ENSMUSG00000048982.2","ENSMUST00000051079.2",-7952,"217674","Gphb5","glycoprotein hormone beta 5"
"chr12",75476951,75477282,332,"*","BG3_peak_1602",33,".",4.59752,7.12339,3.38592,183,"Intron (ENSMUST00000021447.7/ENSMUSG00000021051.9, intron 5 of 13)",12,75411720,75416781,5062,2,"ENSMUSG00000048982.2","ENSMUST00000051079.2",-60170,"217674","Gphb5","glycoprotein hormone beta 5"
"chr12",76230646,76231014,369,"*","BG3_peak_1603",18,".",3.65073,4.8381,1.89999,84,"Intron (ENSMUST00000021453.4/ENSMUSG00000021056.7, intron 3 of 9)",12,76198692,76246746,48055,2,"ENSMUSG00000021056.7","ENSMUST00000021453.4",15732,"80384","Tex21","testis expressed gene 21"
"chr12",76254860,76255337,478,"*","BG3_peak_1604",35,".",3.92882,7.29896,3.5182,163,"Promoter (<=1kb)",12,76255232,76319820,64589,1,"ENSMUSG00000021048.6","ENSMUST00000021443.5",0,"108156","Mthfd1","methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase"
"chr12",76306422,76306864,443,"*","BG3_peak_1605",37,".",4.54649,7.62457,3.75506,183,"Intron (ENSMUST00000021443.5/ENSMUSG00000021048.6, intron 21 of 27)",12,76324891,76334151,9261,1,"ENSMUSG00000021057.15","ENSMUST00000154078.2",-18027,"238276","Akap5","A kinase anchor protein 5"
"chr12",76535967,76536385,419,"*","BG3_peak_1606",15,".",3.12471,4.17948,1.51562,137,"Promoter (2-3kb)",12,76533560,76579039,45480,1,"ENSMUSG00000052609.8","ENSMUST00000075249.4",2407,"263406","Plekhg3","pleckstrin homology domain containing, family G (with RhoGef domain) member 3"
"chr12",76545438,76545744,307,"*","BG3_peak_1607",20,".",3.49661,5.01674,2.02395,114,"Intron (ENSMUST00000075249.4/ENSMUSG00000052609.8, intron 1 of 18)",12,76533560,76579039,45480,1,"ENSMUSG00000052609.8","ENSMUST00000075249.4",11878,"263406","Plekhg3","pleckstrin homology domain containing, family G (with RhoGef domain) member 3"
"chr12",76765885,76766275,391,"*","BG3_peak_1608",35,".",4.52649,7.29427,3.51472,129,"Promoter (<=1kb)",12,76765598,76920231,154634,1,"ENSMUSG00000033373.16","ENSMUST00000137826.7",287,"110606","Fntb","farnesyltransferase, CAAX box, beta"
"chr12",76866953,76867647,695,"*","BG3_peak_1609",36,".",4.27646,7.42809,3.61218,126,"Intron (ENSMUST00000137826.7/ENSMUSG00000033373.16, intron 4 of 13)",12,76837414,76921412,83999,1,"ENSMUSG00000033373.16","ENSMUST00000041008.9",29539,"110606","Fntb","farnesyltransferase, CAAX box, beta"
"chr12",77107626,77108116,491,"*","BG3_peak_1610",23,".",3.9312,5.50952,2.31236,389,"Distal Intergenic",12,77116365,77116432,68,2,"ENSMUSG00000093114.1","ENSMUST00000175373.1",8316,NA,NA,NA
"chr12",77742418,77742922,505,"*","BG3_peak_1611",57,".",4.61896,10.2667,5.73306,236,"Distal Intergenic",12,77814680,77814809,130,2,"ENSMUSG00000077707.1","ENSMUST00000104519.1",71887,"115485882","Gm24070","predicted gene, 24070"
"chr12",77767996,77768292,297,"*","BG3_peak_1612",20,".",3.84181,5.13933,2.04665,229,"Distal Intergenic",12,77814680,77814809,130,2,"ENSMUSG00000077707.1","ENSMUST00000104519.1",46517,"115485882","Gm24070","predicted gene, 24070"
"chr12",78226072,78226843,772,"*","BG3_peak_1613",19,".",3.31778,4.91537,1.95375,487,"Promoter (<=1kb)",12,78226655,78684767,458113,1,"ENSMUSG00000047454.11","ENSMUST00000052472.4",0,"268566","Gphn","gephyrin"
"chr12",78793391,78793771,381,"*","BG3_peak_1614",35,".",4.69542,7.28497,3.5074,144,"Intron (ENSMUST00000082024.5/ENSMUSG00000021112.8, intron 1 of 14)",12,78752687,78752788,102,2,"ENSMUSG00000088822.1","ENSMUST00000158197.1",-40603,NA,NA,NA
"chr12",78940953,78941316,364,"*","BG3_peak_1615",39,".",4.22806,7.9088,3.93806,158,"Distal Intergenic",12,78888691,78906964,18274,2,"ENSMUSG00000021118.7","ENSMUST00000021544.7",-33989,"27260","Plek2","pleckstrin 2"
"chr12",78951034,78951335,302,"*","BG3_peak_1616",18,".",3.57381,4.71625,1.81388,263,"Distal Intergenic",12,78961797,78980763,18967,2,"ENSMUSG00000046157.13","ENSMUST00000174072.7",29428,"268567","Tmem229b","transmembrane protein 229B"
"chr12",78972251,78972642,392,"*","BG3_peak_1617",29,".",3.79772,6.5156,2.98293,112,"Intron (ENSMUST00000070174.13/ENSMUSG00000046157.13, intron 2 of 2)",12,78961797,78980763,18967,2,"ENSMUSG00000046157.13","ENSMUST00000174072.7",8121,"268567","Tmem229b","transmembrane protein 229B"
"chr12",79030170,79030864,695,"*","BG3_peak_1618",22,".",3.36051,5.42366,2.25265,463,"Promoter (1-2kb)",12,79029163,79081648,52486,1,"ENSMUSG00000060716.6","ENSMUST00000039928.5",1007,"211945","Plekhh1","pleckstrin homology domain containing, family H (with MyTH4 domain) member 1"
"chr12",79680337,79680929,593,"*","BG3_peak_1619",33,".",3.92522,7.02625,3.31586,169,"Distal Intergenic",12,79963568,79963872,305,1,"ENSMUSG00000101696.1","ENSMUST00000190925.1",-282639,NA,NA,NA
"chr12",79718502,79718856,355,"*","BG3_peak_1620",14,".",3.00603,4.15719,1.49864,187,"Distal Intergenic",12,79963568,79963872,305,1,"ENSMUSG00000101696.1","ENSMUST00000190925.1",-244712,NA,NA,NA
"chr12",79850069,79850486,418,"*","BG3_peak_1621",13,".",3.02344,4.00708,1.39573,320,"Distal Intergenic",12,79963568,79963872,305,1,"ENSMUSG00000101696.1","ENSMUST00000190925.1",-113082,NA,NA,NA
"chr12",79924439,79924778,340,"*","BG3_peak_1622",31,".",3.23188,6.85333,3.19442,205,"Distal Intergenic",12,79963568,79963872,305,1,"ENSMUSG00000101696.1","ENSMUST00000190925.1",-38790,NA,NA,NA
"chr12",80062182,80062939,758,"*","BG3_peak_1623",16,".",2.65004,4.43642,1.61594,110,"Distal Intergenic",12,80108034,80113000,4967,1,"ENSMUSG00000097417.1","ENSMUST00000181323.1",-45095,NA,NA,NA
"chr12",80123429,80123776,348,"*","BG3_peak_1624",15,".",2.88849,4.29389,1.54797,97,"Exon (ENSMUST00000180643.1/ENSMUSG00000097729.1, exon 3 of 3)",12,80120548,80132844,12297,2,"ENSMUSG00000097729.1","ENSMUST00000180643.1",9068,NA,NA,NA
"chr12",80229302,80229625,324,"*","BG3_peak_1625",30,".",3.40221,6.62595,3.06392,160,"Intron (ENSMUST00000021554.14/ENSMUSG00000015143.14, intron 1 of 20)",12,80168322,80260091,91770,2,"ENSMUSG00000015143.14","ENSMUST00000167327.1",30466,"109711","Actn1","actinin, alpha 1"
"chr12",80365670,80365987,318,"*","BG3_peak_1626",20,".",3.55772,5.12137,2.04665,98,"Intron (ENSMUST00000054145.6/ENSMUSG00000049106.6, intron 6 of 8)",12,80391613,80391677,65,2,"ENSMUSG00000105972.1","ENSMUST00000200234.1",25690,"100526530","Mir1843a","microRNA 1843a"
"chr12",80380109,80380744,636,"*","BG3_peak_1627",86,".",4.9859,13.8627,8.68086,146,"Intron (ENSMUST00000054145.6/ENSMUSG00000049106.6, intron 5 of 8)",12,80391613,80391677,65,2,"ENSMUSG00000105972.1","ENSMUST00000200234.1",10933,"100526530","Mir1843a","microRNA 1843a"
"chr12",80520281,80520811,531,"*","BG3_peak_1628",25,".",3.23217,5.7964,2.51619,15,"Promoter (1-2kb)",12,80518990,80603896,84907,1,"ENSMUSG00000021130.7","ENSMUST00000021558.6",1291,"108760","Galnt16","polypeptide N-acetylgalactosaminyltransferase 16"
"chr12",80601613,80602002,390,"*","BG3_peak_1629",36,".",3.24365,7.52584,3.68312,327,"3' UTR",12,80622830,80622933,104,2,"ENSMUSG00000089074.1","ENSMUST00000158449.1",20931,"115488045","Gm23817","predicted gene, 23817"
"chr12",80687547,80687859,313,"*","BG3_peak_1630",28,".",3.66935,6.26343,2.80274,163,"Intron (ENSMUST00000153297.1/ENSMUSG00000044062.7, intron 1 of 1)",12,80686370,80692466,6097,2,"ENSMUSG00000044062.7","ENSMUST00000153297.1",4607,"68354","Plekhd1os","pleckstrin homology domain containing, family D (with coiled-coil domains) member 1, opposite strand"
"chr12",80843770,80844125,356,"*","BG3_peak_1631",59,".",4.00857,10.5047,5.92376,188,"Intron (ENSMUST00000068519.5/ENSMUSG00000021133.8, intron 2 of 5)",12,80885549,80887674,2126,2,"ENSMUSG00000097369.1","ENSMUST00000181082.1",43549,NA,NA,NA
"chr12",81033793,81034191,399,"*","BG3_peak_1632",15,".",2.92406,4.36437,1.56555,238,"Intron (ENSMUST00000110347.8/ENSMUSG00000021136.13, intron 1 of 12)",12,81026828,81186410,159583,1,"ENSMUSG00000021136.13","ENSMUST00000129362.1",6965,"64075","Smoc1","SPARC related modular calcium binding 1"
"chr12",81071891,81072289,399,"*","BG3_peak_1633",14,".",3.04813,4.04925,1.42402,92,"Intron (ENSMUST00000110347.8/ENSMUSG00000021136.13, intron 1 of 12)",12,81026828,81186410,159583,1,"ENSMUSG00000021136.13","ENSMUST00000129362.1",45063,"64075","Smoc1","SPARC related modular calcium binding 1"
"chr12",81140675,81141456,782,"*","BG3_peak_1634",13,".",2.57337,3.95217,1.35916,103,"Intron (ENSMUST00000110347.8/ENSMUSG00000021136.13, intron 5 of 12)",12,81166151,81166234,84,1,"ENSMUSG00000092673.1","ENSMUST00000174932.1",-24695,"100526532","Mir3067","microRNA 3067"
"chr12",81244398,81245014,617,"*","BG3_peak_1635",30,".",3.99345,6.62788,3.0651,461,"Intron (ENSMUST00000085238.12/ENSMUSG00000079055.10, intron 2 of 6)",12,81228284,81243258,14975,1,"ENSMUSG00000098128.1","ENSMUST00000182077.1",16114,"100042143","Gm3693","predicted gene 3693"
"chr12",81642862,81643442,581,"*","BG3_peak_1636",22,".",3.36051,5.42366,2.25265,238,"Intron (ENSMUST00000036116.5/ENSMUSG00000042734.5, intron 1 of 2)",12,81631369,81664941,33573,1,"ENSMUSG00000042734.5","ENSMUST00000036116.5",11493,"69480","Ttc9","tetratricopeptide repeat domain 9"
"chr12",82001562,82002305,744,"*","BG3_peak_1637",20,".",3.84181,5.13933,2.04665,276,"Distal Intergenic",12,81860030,82000924,140895,1,"ENSMUSG00000021140.8","ENSMUST00000021567.5",141532,"54604","Pcnx","pecanex homolog"
"chr12",82253695,82254187,493,"*","BG3_peak_1638",25,".",3.54795,5.78841,2.51052,350,"Intron (ENSMUST00000166429.7/ENSMUSG00000042700.15, intron 2 of 23)",12,82311349,82451782,140434,1,"ENSMUSG00000042700.15","ENSMUST00000053969.6",-57162,"217692","Sipa1l1","signal-induced proliferation-associated 1 like 1"
"chr12",82310180,82310513,334,"*","BG3_peak_1639",34,".",4.29694,7.18038,3.4296,238,"Promoter (<=1kb)",12,82311349,82451782,140434,1,"ENSMUSG00000042700.15","ENSMUST00000053969.6",-836,"217692","Sipa1l1","signal-induced proliferation-associated 1 like 1"
"chr12",82321315,82321791,477,"*","BG3_peak_1640",22,".",3.772,5.48442,2.29418,134,"Intron (ENSMUST00000166429.7/ENSMUSG00000042700.15, intron 4 of 23)",12,82311349,82451782,140434,1,"ENSMUSG00000042700.15","ENSMUST00000053969.6",9966,"217692","Sipa1l1","signal-induced proliferation-associated 1 like 1"
"chr12",82372394,82372731,338,"*","BG3_peak_1641",29,".",3.77133,6.46405,2.94368,172,"Exon (ENSMUST00000166429.7/ENSMUSG00000042700.15, exon 8 of 24)",12,82311349,82451782,140434,1,"ENSMUSG00000042700.15","ENSMUST00000053969.6",61045,"217692","Sipa1l1","signal-induced proliferation-associated 1 like 1"
"chr12",82408731,82409036,306,"*","BG3_peak_1642",14,".",2.76248,4.04191,1.42038,89,"Intron (ENSMUST00000166429.7/ENSMUSG00000042700.15, intron 13 of 23)",12,82495419,82496537,1119,2,"ENSMUSG00000094374.1","ENSMUST00000179295.1",87501,"432675","Gm5435","general transcription factor II A, 1 pseudogene"
"chr12",83071676,83072105,430,"*","BG3_peak_1643",19,".",3.52295,4.84475,1.90343,133,"Intron (ENSMUST00000186848.4/ENSMUSG00000021219.16, intron 11 of 15)",12,83063392,83098874,35483,2,"ENSMUSG00000102029.1","ENSMUST00000187556.1",26769,NA,NA,NA
"chr12",83194528,83195285,758,"*","BG3_peak_1644a",20,".",2.97389,5.01869,2.02559,194,"Distal Intergenic",12,83122214,83123155,942,1,"ENSMUSG00000103387.1","ENSMUST00000192978.1",72314,NA,NA,NA
"chr12",83194528,83195285,758,"*","BG3_peak_1644b",23,".",3.14883,5.60794,2.38278,538,"Distal Intergenic",12,83122214,83123155,942,1,"ENSMUSG00000103387.1","ENSMUST00000192978.1",72314,NA,NA,NA
"chr12",83240542,83240936,395,"*","BG3_peak_1645",62,".",4.49042,10.9129,6.23856,315,"Intron (ENSMUST00000178756.7/ENSMUSG00000021221.15, intron 8 of 10)",12,83122214,83123155,942,1,"ENSMUSG00000103387.1","ENSMUST00000192978.1",118328,NA,NA,NA
"chr12",83277663,83278225,563,"*","BG3_peak_1646",59,".",4.44209,10.4814,5.90374,387,"Intron (ENSMUST00000178756.7/ENSMUSG00000021221.15, intron 7 of 10)",12,83122214,83123155,942,1,"ENSMUSG00000103387.1","ENSMUST00000192978.1",155449,NA,NA,NA
"chr12",83520342,83520774,433,"*","BG3_peak_1647",73,".",5.22153,12.3079,7.37277,295,"Promoter (<=1kb)",12,83520466,83541988,21523,1,"ENSMUSG00000021222.8","ENSMUST00000021645.7",0,"73828","Dcaf4","DDB1 and CUL4 associated factor 4"
"chr12",83631921,83632383,463,"*","BG3_peak_1648",38,".",4.99435,7.77416,3.83631,294,"Promoter (<=1kb)",12,83632252,83683123,50872,1,"ENSMUSG00000010608.15","ENSMUST00000048155.15",0,"67039","Rbm25","RNA binding motif protein 25"
"chr12",84057378,84057690,313,"*","BG3_peak_1649",14,".",3.25068,4.01626,1.40184,86,"Intron (ENSMUST00000120927.7/ENSMUSG00000021228.14, intron 3 of 3)",12,84039469,84053807,14339,2,"ENSMUSG00000097762.1","ENSMUST00000180751.1",-3571,NA,NA,NA
"chr12",84115383,84115991,609,"*","BG3_peak_1650",27,".",4.20008,6.19475,2.75188,104,"Promoter (<=1kb)",12,84114391,84133984,19594,1,"ENSMUSG00000042523.12","ENSMUST00000136159.1",992,"105000","Dnal1","dynein, axonemal, light chain 1"
"chr12",84451019,84451445,427,"*","BG3_peak_1651",33,".",3.97939,7.13418,3.39499,323,"Promoter (<=1kb)",12,84451508,84531533,80026,1,"ENSMUSG00000085793.1","ENSMUST00000137170.1",-63,"217708","Lin52","lin-52 DREAM MuvB core complex component"
"chr12",84698205,84698888,684,"*","BG3_peak_1652",47,".",5.17313,9.04096,4.77915,249,"Promoter (<=1kb)",12,84677278,84698807,21530,2,"ENSMUSG00000071234.2","ENSMUST00000095550.2",0,"627191","Syndig1l","synapse differentiation inducing 1 like"
"chr12",84772705,84773271,567,"*","BG3_peak_1653",29,".",4.20317,6.464,2.94368,376,"Promoter (<=1kb)",12,84773270,84775089,1820,1,"ENSMUSG00000021241.6","ENSMUST00000021667.5",0,"74316","Isca2","iron-sulfur cluster assembly 2"
"chr12",85194453,85194749,297,"*","BG3_peak_1654",17,".",2.74536,4.66621,1.77859,109,"Distal Intergenic",12,85166639,85177296,10658,2,"ENSMUSG00000004791.6","ENSMUST00000004913.6",-17157,"18654","Pgf","placental growth factor"
"chr12",85374324,85374747,424,"*","BG3_peak_1655",14,".",2.87447,4.09205,1.45533,96,"Promoter (<=1kb)",12,85340614,85374717,34104,2,"ENSMUSG00000021248.8","ENSMUST00000040766.7",0,"68581","Tmed10","transmembrane p24 trafficking protein 10"
"chr12",85525685,85526033,349,"*","BG3_peak_1656",25,".",2.85364,5.80773,2.52501,189,"Distal Intergenic",12,85473890,85477273,3384,1,"ENSMUSG00000021250.13","ENSMUST00000021674.6",51795,"14281","Fos","FBJ osteosarcoma oncogene"
"chr12",85593685,85594161,477,"*","BG3_peak_1657",29,".",3.90159,6.45772,2.93996,289,"Distal Intergenic",12,85599105,85639878,40774,1,"ENSMUSG00000034271.15","ENSMUST00000177587.7",-4944,"81703","Jdp2","Jun dimerization protein 2"
"chr12",85599785,85600083,299,"*","BG3_peak_1658",19,".",3.21068,4.92223,1.95959,197,"Promoter (<=1kb)",12,85600018,85639878,39861,1,"ENSMUSG00000034271.15","ENSMUST00000171754.2",0,"81703","Jdp2","Jun dimerization protein 2"
"chr12",85872530,85872940,411,"*","BG3_peak_1659",25,".",3.35444,5.84901,2.55475,84,"Intron (ENSMUST00000095536.9/ENSMUSG00000012609.18, intron 8 of 14)",12,85824978,86053759,228782,1,"ENSMUSG00000012609.18","ENSMUST00000110224.7",47552,"320244","Ttll5","tubulin tyrosine ligase-like family, member 5"
"chr12",85970189,85970486,298,"*","BG3_peak_1660",21,".",3.15712,5.2208,2.106,99,"Intron (ENSMUST00000040179.13/ENSMUSG00000012609.18, intron 29 of 33)",12,85962598,85979014,16417,2,"ENSMUSG00000097902.1","ENSMUST00000181727.1",8528,NA,NA,NA
"chr12",86000366,86000934,569,"*","BG3_peak_1661",51,".",4.15558,9.4793,5.11785,285,"Intron (ENSMUST00000040179.13/ENSMUSG00000012609.18, intron 30 of 33)",12,85962598,85979014,16417,2,"ENSMUSG00000097902.1","ENSMUST00000181727.1",-21352,NA,NA,NA
"chr12",86181708,86182008,301,"*","BG3_peak_1662",21,".",3.51618,5.2724,2.14285,138,"Intron (ENSMUST00000181667.1/ENSMUSG00000097543.1, intron 4 of 4)",12,86169341,86195102,25762,1,"ENSMUSG00000097543.1","ENSMUST00000181667.1",12367,"328136","Gm805","predicted gene 805"
"chr12",86306387,86306744,358,"*","BG3_peak_1663",19,".",3.67048,4.86933,1.92217,88,"Promoter (<=1kb)",12,86290761,86306006,15246,2,"ENSMUSG00000097488.1","ENSMUST00000181495.1",-381,NA,NA,NA
"chr12",86498463,86498796,334,"*","BG3_peak_1664",26,".",3.99381,6.10738,2.68826,169,"Intron (ENSMUST00000116402.9/ENSMUSG00000021255.17, intron 3 of 6)",12,86470117,86519065,48949,1,"ENSMUSG00000021255.17","ENSMUST00000167891.1",28346,"26380","Esrrb","estrogen related receptor, beta"
"chr12",86556658,86557011,354,"*","BG3_peak_1665",15,".",3.26125,4.40975,1.59704,94,"Distal Intergenic",12,86470117,86519065,48949,1,"ENSMUSG00000021255.17","ENSMUST00000167891.1",86541,"26380","Esrrb","estrogen related receptor, beta"
"chr12",86612996,86613365,370,"*","BG3_peak_1666",27,".",3.74372,6.16182,2.72812,165,"Distal Intergenic",12,86651170,86651254,85,1,"ENSMUSG00000098423.1","ENSMUST00000184362.1",-37805,NA,NA,NA
"chr12",86645018,86645773,756,"*","BG3_peak_1667",22,".",3.13559,5.37628,2.21837,354,"Distal Intergenic",12,86651170,86651254,85,1,"ENSMUSG00000098423.1","ENSMUST00000184362.1",-5397,NA,NA,NA
"chr12",86769868,86770526,659,"*","BG3_peak_1668",70,".",4.90222,11.9199,7.05267,485,"Distal Intergenic",12,86734383,86763795,29413,1,"ENSMUSG00000059114.7","ENSMUST00000095527.5",35485,"627607","Lrrc74a","leucine rich repeat containing 74A"
"chr12",86824725,86825156,432,"*","BG3_peak_1669",38,".",3.04321,7.70647,3.81763,327,"Distal Intergenic",12,86809957,86810258,302,1,"ENSMUSG00000088403.1","ENSMUST00000157778.1",14768,NA,NA,NA
"chr12",86826312,86826900,589,"*","BG3_peak_1670a",21,".",2.52785,5.29625,2.16028,217,"Distal Intergenic",12,86809957,86810258,302,1,"ENSMUSG00000088403.1","ENSMUST00000157778.1",16355,NA,NA,NA
"chr12",86826312,86826900,589,"*","BG3_peak_1670b",34,".",2.90841,7.24087,3.47642,330,"Distal Intergenic",12,86809957,86810258,302,1,"ENSMUSG00000088403.1","ENSMUST00000157778.1",16355,NA,NA,NA
"chr12",86903964,86904560,597,"*","BG3_peak_1671",24,".",3.28752,5.70579,2.45132,254,"Distal Intergenic",12,86891404,86892567,1164,2,"ENSMUSG00000097208.1","ENSMUST00000181290.1",-11397,NA,NA,NA
"chr12",86947109,86947426,318,"*","BG3_peak_1672",23,".",2.9509,5.52326,2.32288,119,"Promoter (<=1kb)",12,86947343,86965362,18020,1,"ENSMUSG00000034157.12","ENSMUST00000038369.10",0,"217732","Cipc","CLOCK interacting protein, circadian"
"chr12",87265928,87266329,402,"*","BG3_peak_1673",20,".",3.40751,5.07765,2.04665,371,"Promoter (<=1kb)",12,87238875,87266286,27412,2,"ENSMUSG00000021038.16","ENSMUST00000072744.13",0,"104799","Vipas39","VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog"
"chr12",87428373,87428678,306,"*","BG3_peak_1674",21,".",3.65351,5.28437,2.15022,138,"3' UTR",12,87437679,87437757,79,2,"ENSMUSG00000105428.1","ENSMUST00000197755.1",9079,"100526546","Mir3068","microRNA 3068"
"chr12",91383868,91384467,600,"*","BG3_peak_1675",36,".",4.85035,7.53922,3.69285,364,"Promoter (<=1kb)",12,90998492,91384409,385918,2,"ENSMUSG00000061533.15","ENSMUST00000141429.7",0,"75216","Cep128","centrosomal protein 128"
"chr12",91764555,91765005,451,"*","BG3_peak_1676",14,".",3.06063,4.07057,1.43939,91,"Intron (ENSMUST00000052969.13/ENSMUSG00000020961.14, intron 1 of 6)",12,91641543,91743855,102313,2,"ENSMUSG00000020961.14","ENSMUST00000164713.7",-20700,"108800","Ston2","stonin 2"
"chr12",92617747,92618053,307,"*","BG3_peak_1677",25,".",4.22599,5.9817,2.59851,271,"Distal Intergenic",12,91968399,91969577,1179,2,"ENSMUSG00000098159.1","ENSMUST00000183260.1",-648170,NA,NA,NA
"chr12",98259331,98259656,326,"*","BG3_peak_1678",13,".",3.08614,3.93293,1.34494,93,"Promoter (<=1kb)",12,98202304,98259459,57156,2,"ENSMUSG00000021003.9","ENSMUST00000021390.7",0,"14420","Galc","galactosylceramidase"
"chr12",98973568,98973951,384,"*","BG3_peak_1679",31,".",4.61017,6.86091,3.19442,336,"Intron (ENSMUST00000085109.9/ENSMUSG00000021013.15, intron 9 of 13)",12,98920612,98983238,62627,1,"ENSMUSG00000021013.15","ENSMUST00000079146.12",52956,"76260","Ttc8","tetratricopeptide repeat domain 8"
"chr12",99095530,99096045,516,"*","BG3_peak_1680",27,".",4.04881,6.20156,2.75646,131,"Distal Intergenic",12,99047230,99047577,348,1,"ENSMUSG00000062582.5","ENSMUST00000076166.5",48300,NA,NA,NA
"chr12",99266701,99267027,327,"*","BG3_peak_1681",13,".",3.1664,3.88497,1.31096,86,"Intron (ENSMUST00000046859.10/ENSMUSG00000033713.11, intron 4 of 5)",12,99245671,99245921,251,1,"ENSMUSG00000093419.1","ENSMUST00000177490.1",21030,NA,NA,NA
"chr12",99295404,99295728,325,"*","BG3_peak_1682",16,".",3.11837,4.54963,1.69662,268,"Promoter (<=1kb)",12,99292608,99296620,4013,2,"ENSMUSG00000093465.1","ENSMUST00000176552.1",892,NA,NA,NA
"chr12",99572789,99573166,378,"*","BG3_peak_1683",22,".",3.456,5.38626,2.22458,200,"Intron (ENSMUST00000180686.1/ENSMUSG00000097917.1, intron 2 of 3)",12,99563841,99620038,56198,1,"ENSMUSG00000097917.1","ENSMUST00000180686.1",8948,"102639404","Gm26839","predicted gene, 26839"
"chr12",99639174,99639560,387,"*","BG3_peak_1684",23,".",3.29112,5.49951,2.30698,272,"Distal Intergenic",12,99626053,99627974,1922,2,"ENSMUSG00000100211.1","ENSMUST00000185726.1",-11200,"73457","1700064M15Rik","RIKEN cDNA 1700064M15 gene"
"chr12",99672512,99673001,490,"*","BG3_peak_1685",44,".",5.09248,8.57006,4.43775,354,"Distal Intergenic",12,99626053,99627974,1922,2,"ENSMUSG00000100211.1","ENSMUST00000185726.1",-44538,"73457","1700064M15Rik","RIKEN cDNA 1700064M15 gene"
"chr12",99773690,99773994,305,"*","BG3_peak_1686",15,".",3.16445,4.24676,1.54797,125,"Intron (ENSMUST00000046485.3/ENSMUSG00000021176.5, intron 5 of 5)",12,99717531,99883442,165912,2,"ENSMUSG00000021176.5","ENSMUST00000046485.3",109448,"78767","Efcab11","EF-hand calcium binding domain 11"
"chr12",99964796,99965362,567,"*","BG3_peak_1687",19,".",3.11375,4.93188,1.96564,74,"Promoter (<=1kb)",12,99964525,100062674,98150,1,"ENSMUSG00000045404.15","ENSMUST00000049788.8",271,"217826","Kcnk13","potassium channel, subfamily K, member 13"
"chr12",100040387,100040810,424,"*","BG3_peak_1688",31,".",3.93539,6.78237,3.17438,292,"Intron (ENSMUST00000160413.7/ENSMUSG00000045404.15, intron 2 of 2)",12,99982775,99982852,78,2,"ENSMUSG00000093352.1","ENSMUST00000175611.1",-57535,NA,NA,NA
"chr12",100171318,100171630,313,"*","BG3_peak_1689",21,".",3.55874,5.34815,2.19605,182,"Distal Intergenic",12,100125452,100159653,34202,2,"ENSMUSG00000021179.7","ENSMUST00000021596.7",-11665,"217827","Nrde2","nrde-2 necessary for RNA interference, domain containing"
"chr12",100275938,100276254,317,"*","BG3_peak_1690",74,".",3.77554,12.4223,7.46791,156,"Distal Intergenic",12,100208988,100209814,827,2,"ENSMUSG00000096947.1","ENSMUST00000180771.1",-66124,NA,NA,NA
"chr12",100290788,100291227,440,"*","BG3_peak_1691",65,".",3.69048,11.3356,6.58791,151,"Distal Intergenic",12,100208988,100209814,827,2,"ENSMUSG00000096947.1","ENSMUST00000180771.1",-80974,NA,NA,NA
"chr12",100724946,100725341,396,"*","BG3_peak_1692",14,".",2.80325,4.12382,1.4772,106,"Promoter (<=1kb)",12,100549778,100725028,175251,2,"ENSMUSG00000021180.8","ENSMUST00000043599.6",0,"73086","Rps6ka5","ribosomal protein S6 kinase, polypeptide 5"
"chr12",100762173,100762547,375,"*","BG3_peak_1693",32,".",3.74797,6.92064,3.2384,237,"Distal Intergenic",12,100769023,100769128,106,2,"ENSMUSG00000064572.1","ENSMUST00000082638.1",6581,"115488106","Gm25801","predicted gene, 25801"
"chr12",100831100,100831439,340,"*","BG3_peak_1694",34,".",4.02101,7.2167,3.45556,180,"Intron (ENSMUST00000069782.10/ENSMUSG00000021185.15, intron 2 of 12)",12,100863969,100864439,471,2,"ENSMUSG00000082604.3","ENSMUST00000117972.1",33000,NA,NA,NA
"chr12",100957417,100958148,732,"*","BG3_peak_1695",20,".",3.09413,5.08823,2.04665,242,"Intron (ENSMUST00000068411.3/ENSMUSG00000021182.14, intron 10 of 29)",12,100941742,100949875,8134,1,"ENSMUSG00000097160.1","ENSMUST00000180617.1",15675,NA,NA,NA
"chr12",101908500,101908798,299,"*","BG3_peak_1696",20,".",3.84181,5.13933,2.04665,259,"Promoter (2-3kb)",12,101906080,101906539,460,1,"ENSMUSG00000093437.1","ENSMUST00000176181.1",2420,NA,NA,NA
