"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"chr14",122951020,122951481,462,"*","BG1_peak_1356",20,".",4.24868,5.37719,2.07713,246,"Promoter (<=1kb)",14,122952119,122956343,4225,1,"ENSMUSG00000085423.1","ENSMUST00000136187.1",-638,NA,NA,NA
"chr15",3381123,3381542,420,"*","BG1_peak_1357",14,".",3.7176,4.4143,1.4196,174,"Intron (ENSMUST00000069451.10/ENSMUSG00000055737.12, intron 3 of 10)",15,3280627,3303526,22900,2,"ENSMUSG00000091119.1","ENSMUST00000165386.1",-77597,"100039139","Ccdc152","coiled-coil domain containing 152"
"chr15",3995508,3996092,585,"*","BG1_peak_1358",246,".",11.3498,29.7337,24.6552,347,"Promoter (<=1kb)",15,3982036,3995752,13717,2,"ENSMUSG00000041935.9","ENSMUST00000046633.8",0,"106064","Rimoc1","RAB7A interacting MON1-CCZ1 complex subunit 1"
"chr15",4072036,4072510,475,"*","BG1_peak_1359",16,".",3.83572,4.73643,1.69121,108,"Promoter (<=1kb)",15,4069226,4072032,2807,2,"ENSMUSG00000086297.1","ENSMUST00000135936.1",-4,NA,NA,NA
"chr15",4363317,4363689,373,"*","BG1_peak_1360",14,".",3.7176,4.4143,1.4196,121,"Distal Intergenic",15,4375504,4575553,200050,1,"ENSMUSG00000049148.8","ENSMUST00000061925.4",-11815,"239318","Plcxd3","phosphatidylinositol-specific phospholipase C, X domain containing 3"
"chr15",4801651,4802148,498,"*","BG1_peak_1361",23,".",4.35172,5.71746,2.36924,173,"Intron (ENSMUST00000162585.7/ENSMUSG00000022181.15, intron 15 of 15)",15,4727284,4815456,88173,1,"ENSMUSG00000022181.15","ENSMUST00000162350.1",74367,"12274","C6","complement component 6"
"chr15",5004942,5005381,440,"*","BG1_peak_1362",14,".",3.5343,4.13198,1.40718,124,"Exon (ENSMUST00000110689.3/ENSMUSG00000079105.3, exon 14 of 18)",15,5035360,5035462,103,1,"ENSMUSG00000065714.1","ENSMUST00000083780.1",-29979,"115488595","Gm25652","predicted gene, 25652"
"chr15",5244303,5244671,369,"*","BG1_peak_1363",16,".",3.80379,4.68751,1.65137,172,"Promoter (<=1kb)",15,5233399,5244187,10789,2,"ENSMUSG00000039942.15","ENSMUST00000047379.14",-116,"19219","Ptger4","prostaglandin E receptor 4 (subtype EP4)"
"chr15",5273828,5274272,445,"*","BG1_peak_1364",20,".",4.24868,5.37719,2.07713,292,"Distal Intergenic",15,5233399,5244187,10789,2,"ENSMUSG00000039942.15","ENSMUST00000047379.14",-29641,"19219","Ptger4","prostaglandin E receptor 4 (subtype EP4)"
"chr15",5569690,5570093,404,"*","BG1_peak_1365",35,".",5.13988,7.17475,3.54751,267,"Intron (ENSMUST00000211750.1/ENSMUSG00000110018.1, intron 3 of 8)",15,5496266,5594984,98719,1,"ENSMUSG00000110018.1","ENSMUST00000211750.1",73424,"71432","5430437J10Rik","RIKEN cDNA 5430437J10 gene"
"chr15",6245810,6246183,374,"*","BG1_peak_1366",20,".",4.24868,5.37719,2.07713,204,"Distal Intergenic",15,6303244,6309913,6670,2,"ENSMUSG00000089771.1","ENSMUST00000161939.1",63730,"102632119","Gm16311","predicted gene 16311"
"chr15",6765842,6766215,374,"*","BG1_peak_1367",14,".",3.59791,4.22942,1.4196,284,"Intron (ENSMUST00000061656.6/ENSMUSG00000050310.8, intron 10 of 37)",15,6708381,6800398,92018,1,"ENSMUSG00000050310.8","ENSMUST00000061656.6",57461,"78757","Rictor","RPTOR independent companion of MTOR, complex 2"
"chr15",6988352,6988799,448,"*","BG1_peak_1368",21,".",3.89919,5.45791,2.14728,70,"Distal Intergenic",15,6996037,7002508,6472,1,"ENSMUSG00000104334.1","ENSMUST00000192751.1",-7238,NA,NA,NA
"chr15",7118835,7119209,375,"*","BG1_peak_1369",91,".",7.04088,13.413,9.13742,168,"Distal Intergenic",15,7129559,7191743,62185,1,"ENSMUSG00000054263.11","ENSMUST00000067190.11",-10350,"16880","Lifr","LIF receptor alpha"
"chr15",7140761,7141206,446,"*","BG1_peak_1370",14,".",3.48465,4.20165,1.4196,148,"Intron (ENSMUST00000067190.11/ENSMUSG00000054263.11, intron 1 of 19)",15,7129572,7185335,55764,1,"ENSMUSG00000054263.11","ENSMUST00000164529.7",11189,"16880","Lifr","LIF receptor alpha"
"chr15",7194759,7195149,391,"*","BG1_peak_1371",52,".",5.45245,9.1775,5.2837,233,"3' UTR",15,7154353,7197489,43137,1,"ENSMUSG00000054263.11","ENSMUST00000171588.1",40406,"16880","Lifr","LIF receptor alpha"
"chr15",7279794,7280195,402,"*","BG1_peak_1372",14,".",3.7176,4.4143,1.4196,161,"Intron (ENSMUST00000058593.9/ENSMUSG00000042961.13, intron 6 of 21)",15,7341914,7342516,603,1,"ENSMUSG00000089966.1","ENSMUST00000159098.1",-61719,NA,NA,NA
"chr15",8021493,8021844,352,"*","BG1_peak_1373",19,".",4.0038,4.99518,1.90215,185,"Intron (ENSMUST00000045766.6/ENSMUSG00000039828.6, intron 8 of 17)",15,7975328,7975407,80,1,"ENSMUSG00000098281.1","ENSMUST00000184975.1",46165,NA,NA,NA
"chr15",8046554,8047118,565,"*","BG1_peak_1374",37,".",5.28251,7.4024,3.74547,162,"Intron (ENSMUST00000045766.6/ENSMUSG00000039828.6, intron 5 of 17)",15,7873055,8099209,226155,2,"ENSMUSG00000039828.6","ENSMUST00000045766.6",52091,"545085","Wdr70","WD repeat domain 70"
"chr15",8659534,8660000,467,"*","BG1_peak_1375",52,".",4.8693,9.15679,5.26732,261,"Intron (ENSMUST00000005493.13/ENSMUSG00000005360.14, intron 3 of 9)",15,8652106,8655073,2968,2,"ENSMUSG00000103047.1","ENSMUST00000195237.1",-4461,NA,NA,NA
"chr15",8930987,8931403,417,"*","BG1_peak_1376",18,".",3.96901,4.94144,1.85819,48,"Promoter (1-2kb)",15,8917798,8929171,11374,2,"ENSMUSG00000098190.1","ENSMUST00000182150.1",-1816,"382969","Gm5210","glyceraldehyde-3-phosphate dehydrogenase pseudogene"
"chr15",9071061,9071420,360,"*","BG1_peak_1377",73,".",6.11481,11.4087,7.30426,181,"Promoter (<=1kb)",15,9071260,9110487,39228,1,"ENSMUSG00000022253.14","ENSMUST00000067760.10",0,"68646","Nadk2","NAD kinase 2, mitochondrial"
"chr15",10060639,10061164,526,"*","BG1_peak_1378",42,".",5.30794,7.97633,4.22764,117,"Distal Intergenic",15,10051826,10052113,288,1,"ENSMUSG00000088156.1","ENSMUST00000157531.1",8813,NA,NA,NA
"chr15",10175262,10175676,415,"*","BG1_peak_1379",14,".",3.56582,4.1802,1.4196,174,"Promoter (1-2kb)",15,10177655,10337009,159355,1,"ENSMUSG00000005268.20","ENSMUST00000124470.7",-1979,"19116","Prlr","prolactin receptor"
"chr15",10293666,10294135,470,"*","BG1_peak_1380",23,".",4.35172,5.71746,2.36924,121,"5' UTR",15,10325380,10373749,48370,1,"ENSMUSG00000094814.1","ENSMUST00000157020.1",-31245,NA,NA,NA
"chr15",10390513,10391006,494,"*","BG1_peak_1381",18,".",3.86133,4.95956,1.87363,371,"Intron (ENSMUST00000110542.7/ENSMUSG00000089678.8, intron 9 of 13)",15,10358579,10409738,51160,1,"ENSMUSG00000089678.8","ENSMUST00000022858.7",31934,"268782","Agxt2","alanine-glyoxylate aminotransferase 2"
"chr15",10485664,10486083,420,"*","BG1_peak_1382",24,".",4.29036,5.84124,2.47343,165,"Promoter (<=1kb)",15,10474779,10485947,11169,2,"ENSMUSG00000022247.12","ENSMUST00000022855.11",0,"67832","Brix1","BRX1, biogenesis of ribosomes"
"chr15",10751114,10751475,362,"*","BG1_peak_1383",19,".",4.0038,4.99518,1.90215,175,"Intron (ENSMUST00000180604.1/ENSMUSG00000097058.1, intron 2 of 6)",15,10717144,10722471,5328,1,"ENSMUSG00000096971.1","ENSMUST00000181739.1",33970,"75259","4930556M19Rik","RIKEN cDNA 4930556M19 gene"
"chr15",10981678,10982051,374,"*","BG1_peak_1384",47,".",5.84194,8.5464,4.71524,204,"Promoter (<=1kb)",15,10981756,10996624,14869,1,"ENSMUSG00000022244.6","ENSMUST00000070877.5",0,"17117","Amacr","alpha-methylacyl-CoA racemase"
"chr15",11075172,11075676,505,"*","BG1_peak_1385",16,".",3.83572,4.73643,1.69121,110,"Intron (ENSMUST00000061318.7/ENSMUSG00000047497.9, intron 2 of 23)",15,11064790,11346867,282078,1,"ENSMUSG00000047497.9","ENSMUST00000061318.7",10382,"239337","Adamts12","ADAM metallopeptidase with thrombospondin type 1 motif 12"
"chr15",11550982,11551437,456,"*","BG1_peak_1386",23,".",4.31519,5.66068,2.31955,167,"Distal Intergenic",15,11383663,11399658,15996,2,"ENSMUSG00000022241.5","ENSMUST00000022849.5",-151324,"110960","Tars1","threonyl-tRNA synthetase 1"
"chr15",12638630,12639219,590,"*","BG1_peak_1387",26,".",4.42329,6.04869,2.64682,169,"Distal Intergenic",15,12633062,12635346,2285,2,"ENSMUSG00000103130.1","ENSMUST00000191701.1",-3284,NA,NA,NA
"chr15",13569647,13570129,483,"*","BG1_peak_1388",13,".",3.50332,4.08472,1.37169,155,"Distal Intergenic",15,13034200,13173639,139440,2,"ENSMUSG00000039385.4","ENSMUST00000036439.4",-396008,"12563","Cdh6","cadherin 6"
"chr15",13838532,13839075,544,"*","BG1_peak_1389",25,".",4.50427,5.95546,2.56956,36,"Distal Intergenic",15,14466268,14466669,402,1,"ENSMUSG00000095874.1","ENSMUST00000178304.1",-627193,"674819","Gm9630","predicted gene 9630"
"chr15",14241494,14242077,584,"*","BG1_peak_1390",62,".",6.56369,10.2994,6.29493,286,"Distal Intergenic",15,14466268,14466669,402,1,"ENSMUSG00000095874.1","ENSMUST00000178304.1",-224191,"674819","Gm9630","predicted gene 9630"
"chr15",14949167,14949881,715,"*","BG1_peak_1391",37,".",5.31085,7.44785,3.75466,338,"Distal Intergenic",15,14735053,14735284,232,2,"ENSMUSG00000092919.2","ENSMUST00000175178.2",-213883,NA,NA,NA
"chr15",15240680,15241030,351,"*","BG1_peak_1392",28,".",4.77977,6.39007,2.86308,271,"Distal Intergenic",15,14735053,14735284,232,2,"ENSMUSG00000092919.2","ENSMUST00000175178.2",-505396,NA,NA,NA
"chr15",16914635,16915162,528,"*","BG1_peak_1393",34,".",5.04899,7.03053,3.42305,131,"Distal Intergenic",15,16778101,16857094,78994,1,"ENSMUSG00000025370.6","ENSMUST00000026432.6",136534,"12565","Cdh9","cadherin 9"
"chr15",18336830,18337246,417,"*","BG1_peak_1394",14,".",3.7176,4.4143,1.4196,344,"Distal Intergenic",15,18078137,18165988,87852,2,"ENSMUSG00000098150.1","ENSMUST00000183117.1",-170842,"70886","4921515E04Rik","RIKEN cDNA 4921515E04 gene"
"chr15",18791682,18792167,486,"*","BG1_peak_1395",14,".",3.7176,4.4143,1.4196,174,"Intron (ENSMUST00000150382.2/ENSMUSG00000084873.2, intron 2 of 3)",15,18698194,18818772,120579,2,"ENSMUSG00000084873.2","ENSMUST00000150382.2",26605,NA,NA,NA
"chr15",19162331,19162715,385,"*","BG1_peak_1396",19,".",4.07522,5.10592,1.98899,172,"Distal Intergenic",15,18820329,19014236,193908,1,"ENSMUSG00000022321.15","ENSMUST00000040562.13",342002,"320873","Cdh10","cadherin 10"
"chr15",19565320,19565691,372,"*","BG1_peak_1397",37,".",5.31085,7.44785,3.75466,250,"Distal Intergenic",15,20184832,20184961,130,1,"ENSMUSG00000089320.1","ENSMUST00000158695.1",-619141,"115485993","Gm25976","predicted gene, 25976"
"chr15",20570608,20571024,417,"*","BG1_peak_1398",28,".",4.77977,6.39007,2.86308,243,"Distal Intergenic",15,20665219,20666750,1532,2,"ENSMUSG00000047565.4","ENSMUST00000052910.4",95726,"64833","Acot10","acyl-CoA thioesterase 10"
"chr15",20888479,20888862,384,"*","BG1_peak_1399",14,".",3.7176,4.4143,1.4196,133,"Distal Intergenic",15,20908872,20908999,128,1,"ENSMUSG00000089258.1","ENSMUST00000158633.1",-20010,"115485994","Gm25711","predicted gene, 25711"
"chr15",21157885,21158281,397,"*","BG1_peak_1400",14,".",3.7176,4.4143,1.4196,102,"Intron (ENSMUST00000075132.6/ENSMUSG00000040452.8, intron 1 of 11)",15,21180157,21180577,421,1,"ENSMUSG00000103296.1","ENSMUST00000195204.1",-21876,NA,NA,NA
"chr15",22239722,22240072,351,"*","BG1_peak_1401",20,".",4.18727,5.28074,2.07713,282,"Distal Intergenic",15,22274070,22274176,107,1,"ENSMUSG00000098700.1","ENSMUST00000184465.1",-33998,NA,NA,NA
"chr15",22311823,22312323,501,"*","BG1_peak_1402",14,".",3.7176,4.4143,1.4196,113,"Distal Intergenic",15,22274070,22274176,107,1,"ENSMUSG00000098700.1","ENSMUST00000184465.1",37753,NA,NA,NA
"chr15",22829959,22830425,467,"*","BG1_peak_1403",14,".",3.7176,4.4143,1.4196,174,"Distal Intergenic",15,22935487,22937241,1755,1,"ENSMUSG00000091194.1","ENSMUST00000169624.1",-105062,NA,NA,NA
"chr15",23108621,23109083,463,"*","BG1_peak_1404",20,".",4.24868,5.37719,2.07713,166,"Intron (ENSMUST00000164787.7/ENSMUSG00000040420.14, intron 1 of 11)",15,23154734,23154865,132,1,"ENSMUSG00000094031.1","ENSMUST00000177548.1",-45651,NA,NA,NA
"chr15",24627019,24627376,358,"*","BG1_peak_1405",14,".",3.7176,4.4143,1.4196,174,"Distal Intergenic",15,24820545,24820702,158,2,"ENSMUSG00000064675.1","ENSMUST00000082741.1",193326,"115488554","Gm22810","predicted gene, 22810"
"chr15",24945232,24945706,475,"*","BG1_peak_1406",14,".",3.7176,4.4143,1.4196,114,"Distal Intergenic",15,25004132,25027301,23170,2,"ENSMUSG00000097452.1","ENSMUST00000180696.1",81595,NA,NA,NA
"chr15",24985584,24985997,414,"*","BG1_peak_1407",28,".",4.77977,6.39007,2.86308,131,"Exon (ENSMUST00000180955.1/ENSMUSG00000097452.1, exon 3 of 4)",15,25004132,25027301,23170,2,"ENSMUSG00000097452.1","ENSMUST00000180696.1",41304,NA,NA,NA
"chr15",25187266,25187768,503,"*","BG1_peak_1408",20,".",4.18727,5.28074,2.07713,17,"Distal Intergenic",15,25137530,25149159,11630,2,"ENSMUSG00000051237.6","ENSMUST00000056401.4",-38107,NA,NA,NA
"chr15",25754124,25754997,874,"*","BG1_peak_1409",29,".",4.05623,6.47656,2.94115,498,"Promoter (1-2kb)",15,25752910,25813671,60762,1,"ENSMUSG00000022272.17","ENSMUST00000022882.11",1214,"17909","Myo10","myosin X"
"chr15",25761882,25762609,728,"*","BG1_peak_1410",29,".",3.94561,6.53944,2.99724,109,"Intron (ENSMUST00000110457.7/ENSMUSG00000022272.17, intron 19 of 40)",15,25752910,25813671,60762,1,"ENSMUSG00000022272.17","ENSMUST00000022882.11",8972,"17909","Myo10","myosin X"
"chr15",25886537,25886899,363,"*","BG1_peak_1411",117,".",8.15232,16.2122,11.7431,179,"Intron (ENSMUST00000022881.13/ENSMUSG00000022270.15, intron 1 of 8)",15,25843264,25973687,130424,1,"ENSMUSG00000022270.15","ENSMUST00000022881.13",43273,"66270","Retreg1","reticulophagy regulator 1"
"chr15",26369592,26370030,439,"*","BG1_peak_1412",33,".",4.86562,6.99397,3.39152,139,"Intron (ENSMUST00000140840.7/ENSMUSG00000022269.13, intron 2 of 3)",15,26309064,26409576,100513,1,"ENSMUSG00000022269.13","ENSMUST00000152841.1",60528,"211147","Marchf11","membrane associated ring-CH-type finger 11"
"chr15",26448460,26448869,410,"*","BG1_peak_1413",27,".",4.6679,6.21273,2.78158,173,"Distal Intergenic",15,26309064,26409576,100513,1,"ENSMUSG00000022269.13","ENSMUST00000152841.1",139396,"211147","Marchf11","membrane associated ring-CH-type finger 11"
"chr15",26810507,26810924,418,"*","BG1_peak_1414",28,".",4.56471,6.26955,2.83256,311,"Intron (ENSMUST00000059204.9/ENSMUSG00000043556.9, intron 1 of 3)",15,26543084,26895049,351966,2,"ENSMUSG00000043556.9","ENSMUST00000059204.9",84125,"448987","Fbxl7","F-box and leucine-rich repeat protein 7"
"chr15",26983873,26984323,451,"*","BG1_peak_1415",14,".",3.56582,4.1802,1.4196,217,"Distal Intergenic",15,27025386,27026207,822,1,"ENSMUSG00000090544.2","ENSMUST00000169678.2",-41063,"625311","Gm6576","ribosomal protein S2 pseudogene"
"chr15",27997138,27997692,555,"*","BG1_peak_1416",14,".",3.33515,4.14747,1.4196,106,"Intron (ENSMUST00000090247.5/ENSMUSG00000022263.9, intron 1 of 56)",15,27730652,28025848,295197,2,"ENSMUSG00000022263.9","ENSMUST00000090247.5",28156,"223435","Trio","triple functional domain (PTPRF interacting)"
"chr15",28051073,28051857,785,"*","BG1_peak_1417",137,".",7.97824,18.3477,13.7556,271,"Distal Intergenic",15,27730652,28025848,295197,2,"ENSMUSG00000022263.9","ENSMUST00000090247.5",-25225,"223435","Trio","triple functional domain (PTPRF interacting)"
"chr15",28353673,28354051,379,"*","BG1_peak_1418",28,".",4.45184,6.34041,2.86308,350,"Intron (ENSMUST00000067048.6/ENSMUSG00000022262.7, intron 47 of 78)",15,28203752,28472045,268294,1,"ENSMUSG00000022262.7","ENSMUST00000067048.6",149921,"110082","Dnah5","dynein, axonemal, heavy chain 5"
"chr15",28992556,28992912,357,"*","BG1_peak_1419",14,".",3.7176,4.4143,1.4196,174,"Distal Intergenic",15,29713331,29713404,74,2,"ENSMUSG00000092639.1","ENSMUST00000174898.1",720492,"100628607","Mir3964","microRNA 3964"
"chr15",29365107,29365517,411,"*","BG1_peak_1420",14,".",3.7176,4.4143,1.4196,110,"Distal Intergenic",15,29713331,29713404,74,2,"ENSMUSG00000092639.1","ENSMUST00000174898.1",347887,"100628607","Mir3964","microRNA 3964"
"chr15",30161141,30161824,684,"*","BG1_peak_1421",20,".",4.24868,5.37719,2.07713,47,"Distal Intergenic",15,30172593,31029311,856719,1,"ENSMUSG00000022240.9","ENSMUST00000081728.5",-10769,"18163","Ctnnd2","catenin delta 2"
"chr15",30409250,30409705,456,"*","BG1_peak_1422",20,".",4.24868,5.37719,2.07713,348,"Intron (ENSMUST00000081728.5/ENSMUSG00000022240.9, intron 2 of 22)",15,30590287,30590405,119,1,"ENSMUSG00000087836.1","ENSMUST00000157211.1",-180582,NA,NA,NA
"chr15",31178119,31178671,553,"*","BG1_peak_1423",18,".",3.93483,4.88872,1.81655,151,"Distal Intergenic",15,31194205,31194338,134,2,"ENSMUSG00000077468.1","ENSMUST00000104280.1",15667,"115485975","Gm26416","predicted gene, 26416"
"chr15",32778670,32779367,698,"*","BG1_peak_1424",34,".",5.04899,7.03053,3.42305,130,"Distal Intergenic",15,32920723,33034730,114008,1,"ENSMUSG00000022261.5","ENSMUST00000022871.5",-141356,"15529","Sdc2","syndecan 2"
"chr15",33614336,33614712,377,"*","BG1_peak_1425",20,".",4.24868,5.37719,2.07713,172,"Distal Intergenic",15,33589606,33589736,131,2,"ENSMUSG00000088062.1","ENSMUST00000157437.1",-24600,NA,NA,NA
"chr15",34082567,34082991,425,"*","BG1_peak_1426",14,".",3.56582,4.1802,1.4196,152,"Promoter (<=1kb)",15,34082719,34142386,59668,1,"ENSMUSG00000022255.15","ENSMUST00000022865.15",0,"67154","Mtdh","metadherin"
"chr15",34209044,34209435,392,"*","BG1_peak_1427",34,".",5.09403,7.10192,3.48562,192,"Distal Intergenic",15,34238026,34284295,46270,1,"ENSMUSG00000022257.3","ENSMUST00000022867.3",-28591,"114128","Laptm4b","lysosomal-associated protein transmembrane 4B"
"chr15",34271217,34271856,640,"*","BG1_peak_1428",28,".",4.56471,6.26955,2.83256,557,"Intron (ENSMUST00000022867.3/ENSMUSG00000022257.3, intron 2 of 6)",15,34288819,34288870,52,2,"ENSMUSG00000084738.2","ENSMUST00000122789.2",17014,NA,NA,NA
"chr15",34422998,34423383,386,"*","BG1_peak_1429",14,".",3.5343,4.13198,1.40718,174,"Intron (ENSMUST00000163455.8/ENSMUSG00000022324.14, intron 11 of 18)",15,34440791,34440922,132,2,"ENSMUSG00000065899.1","ENSMUST00000083965.1",17539,"115488553","Gm24523","predicted gene, 24523"
"chr15",34443258,34443625,368,"*","BG1_peak_1430",34,".",5.09403,7.10192,3.48562,313,"Promoter (<=1kb)",15,34440505,34443640,3136,2,"ENSMUSG00000058600.13","ENSMUST00000079735.11",15,"19946","Rpl30","ribosomal protein L30"
"chr15",36432949,36433458,510,"*","BG1_peak_1431",14,".",3.51143,4.24227,1.4196,104,"Distal Intergenic",15,36477668,36496791,19124,2,"ENSMUSG00000048307.7","ENSMUST00000057486.7",63333,"68839","Ankrd46","ankyrin repeat domain 46"
"chr15",36525735,36526154,420,"*","BG1_peak_1432",14,".",3.59791,4.22942,1.4196,35,"Exon (ENSMUST00000013755.11/ENSMUSG00000013611.14, exon 10 of 14)",15,36477668,36496791,19124,2,"ENSMUSG00000048307.7","ENSMUST00000057486.7",-28944,"68839","Ankrd46","ankyrin repeat domain 46"
"chr15",36953450,36953801,352,"*","BG1_peak_1433",13,".",3.47289,4.03841,1.33629,5,"Distal Intergenic",15,36997031,37007402,10372,2,"ENSMUSG00000062397.7","ENSMUST00000078976.7",53601,"68036","Zfp706","zinc finger protein 706"
"chr15",37428037,37428515,479,"*","BG1_peak_1434",140,".",6.96694,18.693,14.0833,247,"Promoter (2-3kb)",15,37425554,37440644,15091,1,"ENSMUSG00000022288.1","ENSMUST00000022897.1",2483,"74892","4930447A16Rik","RIKEN cDNA 4930447A16 gene"
"chr15",37960694,37961378,685,"*","BG1_peak_1435",111,".",7.25252,15.5699,11.1405,491,"Promoter (<=1kb)",15,37923952,37961103,37152,2,"ENSMUSG00000022292.15","ENSMUST00000022901.15",0,"382985","Rrm2b","ribonucleotide reductase M2 B (TP53 inducible)"
"chr15",38180765,38181181,417,"*","BG1_peak_1436",15,".",3.71109,4.54588,1.53096,167,"Distal Intergenic",15,38219203,38226735,7533,1,"ENSMUSG00000061923.4","ENSMUST00000081966.4",-38022,"18285","Odf1","outer dense fiber of sperm tails 1"
"chr15",38340222,38340637,416,"*","BG1_peak_1437",27,".",4.52851,6.21299,2.78158,284,"Distal Intergenic",15,38294413,38300707,6295,2,"ENSMUSG00000037465.9","ENSMUST00000074043.5",-39515,"21847","Klf10","Kruppel-like transcription factor 10"
"chr15",38484220,38484586,367,"*","BG1_peak_1438",28,".",4.77977,6.39007,2.86308,163,"Distal Intergenic",15,38490473,38490547,75,2,"ENSMUSG00000099110.1","ENSMUST00000183910.1",5961,"102465574","Mir6951","microRNA 6951"
"chr15",38519264,38519654,391,"*","BG1_peak_1439",74,".",6.18843,11.5365,7.42284,151,"Promoter (<=1kb)",15,38487430,38519266,31837,2,"ENSMUSG00000037458.14","ENSMUST00000065308.11",0,"54375","Azin1","antizyme inhibitor 1"
"chr15",38896490,38897010,521,"*","BG1_peak_1440",27,".",4.35916,6.19347,2.76973,339,"Intron (ENSMUST00000181362.1/ENSMUSG00000097875.1, intron 1 of 1)",15,38933142,38949405,16264,1,"ENSMUSG00000022296.8","ENSMUST00000163313.1",-36132,"118452","Baalc","brain and acute leukemia, cytoplasmic"
"chr15",39235468,39235836,369,"*","BG1_peak_1441",20,".",4.24868,5.37719,2.07713,292,"Intron (ENSMUST00000082054.11/ENSMUSG00000037386.15, intron 1 of 26)",15,39198363,39681764,483402,1,"ENSMUSG00000037386.15","ENSMUST00000042917.9",37105,"116838","Rims2","regulating synaptic membrane exocytosis 2"
"chr15",39266326,39266680,355,"*","BG1_peak_1442",41,".",5.45739,7.93009,4.18587,255,"Intron (ENSMUST00000082054.11/ENSMUSG00000037386.15, intron 1 of 26)",15,39308470,39308578,109,2,"ENSMUSG00000095297.1","ENSMUST00000102078.1",41898,NA,NA,NA
"chr15",39612652,39613351,700,"*","BG1_peak_1443",14,".",3.63059,4.27968,1.4196,113,"Intron (ENSMUST00000082054.11/ENSMUSG00000037386.15, intron 21 of 26)",15,39745932,39760934,15003,1,"ENSMUSG00000022303.8","ENSMUST00000022913.4",-132581,"75766","Dcstamp","dendrocyte expressed seven transmembrane protein"
"chr15",39943971,39944328,358,"*","BG1_peak_1444",42,".",5.34938,8.04225,4.28482,147,"Promoter (<=1kb)",15,39870603,39943994,73392,2,"ENSMUSG00000022305.12","ENSMUST00000110305.2",0,"239393","Lrp12","low density lipoprotein-related protein 12"
"chr15",40290522,40290896,375,"*","BG1_peak_1445",14,".",3.7176,4.4143,1.4196,262,"Distal Intergenic",15,40186029,40186099,71,2,"ENSMUSG00000092855.1","ENSMUST00000175114.1",-104423,NA,NA,NA
"chr15",40375602,40375991,390,"*","BG1_peak_1446",14,".",3.7176,4.4143,1.4196,172,"Distal Intergenic",15,40511322,40527277,15956,2,"ENSMUSG00000056332.4","ENSMUST00000070382.4",151286,"432945","Gm16294","predicted gene 16294"
"chr15",40458853,40459369,517,"*","BG1_peak_1447",20,".",4.24868,5.37719,2.07713,108,"Distal Intergenic",15,40511322,40527277,15956,2,"ENSMUSG00000056332.4","ENSMUST00000070382.4",67908,"432945","Gm16294","predicted gene 16294"
"chr15",40654565,40655016,452,"*","BG1_peak_1448",56,".",5.27321,9.55927,5.62858,292,"Promoter (<=1kb)",15,40655042,41104592,449551,1,"ENSMUSG00000022306.8","ENSMUST00000053467.4",-26,"22762","Zfpm2","zinc finger protein, multitype 2"
"chr15",40842524,40842883,360,"*","BG1_peak_1449",20,".",4.24868,5.37719,2.07713,189,"Intron (ENSMUST00000053467.4/ENSMUSG00000022306.8, intron 3 of 7)",15,40655042,41104592,449551,1,"ENSMUSG00000022306.8","ENSMUST00000053467.4",187482,"22762","Zfpm2","zinc finger protein, multitype 2"
"chr15",41162486,41163058,573,"*","BG1_peak_1450",24,".",4.42668,5.83421,2.46893,401,"Distal Intergenic",15,41173701,41173871,171,1,"ENSMUSG00000048559.4","ENSMUST00000060066.4",-10643,NA,NA,NA
"chr15",41507115,41507619,505,"*","BG1_peak_1451",14,".",3.56625,4.32547,1.4196,110,"Intron (ENSMUST00000090096.10/ENSMUSG00000022307.15, intron 1 of 15)",15,41449027,41861045,412019,1,"ENSMUSG00000022307.15","ENSMUST00000179393.7",58088,"170719","Oxr1","oxidation resistance 1"
"chr15",42069294,42069851,558,"*","BG1_peak_1452",27,".",4.62589,6.14645,2.72704,330,"Distal Intergenic",15,41948997,41949098,102,1,"ENSMUSG00000088469.1","ENSMUST00000157844.1",120297,"115485997","Gm24751","predicted gene, 24751"
"chr15",42454707,42455165,459,"*","BG1_peak_1453",20,".",4.22601,5.34152,2.07713,170,"Intron (ENSMUST00000022921.5/ENSMUSG00000022309.8, intron 7 of 8)",15,42676260,42704616,28357,1,"ENSMUSG00000097805.1","ENSMUST00000180585.1",-221095,NA,NA,NA
"chr15",43477091,43477538,448,"*","BG1_peak_1454",56,".",5.87412,9.52645,5.60023,210,"Promoter (<=1kb)",15,43477229,43527777,50549,1,"ENSMUSG00000022337.6","ENSMUST00000022962.6",0,"66736","Emc2","ER membrane protein complex subunit 2"
"chr15",44024823,44025196,374,"*","BG1_peak_1455",28,".",4.77977,6.39007,2.86308,161,"Distal Intergenic",15,43866695,43870029,3335,2,"ENSMUSG00000054409.4","ENSMUST00000067469.4",-154794,"239408","Tmem74","transmembrane protein 74"
"chr15",44118763,44119167,405,"*","BG1_peak_1456",14,".",3.7176,4.4143,1.4196,307,"Distal Intergenic",15,44196135,44235912,39778,1,"ENSMUSG00000038760.13","ENSMUST00000038856.12",-76968,"22045","Trhr","thyrotropin releasing hormone receptor"
