chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr2	90580147	90582647	2.7352344902450074	36.4041149455356	19.569674717890305	3.3239262739482123	0.860230968083261	Ptprj	10.013859917823295
chr9	65099486	65101986	0.2011201831062505	2.103755386299796	1.1524377847030234	3.323672018783643	0.8254828279879092	Igdcc4	10.01209526820089
chr11	102819200	102821700	0.3620163295912509	12.622532317798775	6.492274323695013	3.322179008099781	0.944238904343584	Gjc1	10.00173934910676
chr17	56830508	56833008	6.797862188991268	76.8328054126882	41.81533380083974	3.319227795254292	0.8374313542164105	Rfx2	9.981300454702785
chrX	74327066	74329566	1.5486254099181291	24.3303883806846	12.939506895301363	3.313077946852424	0.8803180505680267	Plxna3	9.938843221961873
chr3	89416443	89418943	5.691701181906891	65.30788460078497	35.49979289134593	3.3087355015451707	0.8396694538661829	Shc1	9.908972740753741
chr9	21852135	21854635	2.473778252206882	33.29421567883156	17.883996965519223	3.303387693074572	0.8616764330157075	Dock6	9.872309971727338
chr2	160872498	160874998	2.9765787099725083	38.23346745536151	20.60502308266701	3.3024852143460715	0.8555411125709239	Zhx3	9.866136273619176
chr11	97150995	97153495	1.890529721198755	0.1829352509825909	1.036732486090673	-3.300212921013675	0.8235463309610311	Tbkbp1	0.10151656605554024
chr11	52282514	52285014	0.6435845859400018	15.18362583155505	7.913605208747525	3.299617259275775	0.9186736551845426	Tcf7	9.84654271523195
chr7	143053186	143055686	4.183299808610012	49.57545301628216	26.879376412446085	3.2864945888490844	0.8443676763768597	Cd81	9.757385234068645
chr11	16750203	16752703	2.7955705451768824	35.85530919258783	19.32543986888236	3.279483790688022	0.8553424623633907	Egfr	9.710084097744067
chr2	164830873	164833373	0.7441446774931271	15.915366835485417	8.329755756489272	3.2777428421924677	0.910664286055038	Ctsa	9.698373680673104
chr17	83631395	83633895	0.4826884394550013	4.756316525547365	2.619502482501183	3.2741272369519394	0.8157327802972285	Kcng3	9.674098565859868
chr4	135352821	135355321	2.7352344902450074	35.123568188657465	18.929401339451235	3.2736696850219573	0.8555033811584712	Srrm1	9.671030903949484
chr7	30588226	30590726	1.4078412817437538	22.135165368893507	11.77150332531863	3.264275209378692	0.8804025923591501	Kmt2b	9.608260122585435
chr8	70476468	70478968	3.70061136915501	44.087395486804425	23.89400342797972	3.261803860461739	0.8451238453903618	Klhl26	9.591815180183554
chr2	49617298	49619798	0.4022403662125011	12.439597066816184	6.420918716514342	3.2606843088141915	0.9373547020338452	Kif5c	9.584374684004421
chr1	155243944	155246444	0.2011201831062505	10.427309306007684	5.314214744556967	3.250033325804086	0.9621542988430708	BC034090	9.513876685058442
chr9	95405461	95407961	7.079430445340019	75.36932340482748	41.22437692508375	3.240667742454739	0.8282707714853926	Chst2	9.452315224630109
chr7	18989245	18991745	4.122963753678136	47.105827128017175	25.61439544084765	3.231161070812605	0.8390372412575787	Mypop	9.390233747697046
chr11	77489178	77491678	3.197810911389384	38.4164027063441	20.80710680886674	3.2310870288285343	0.8463116020519168	Ankrd13b	9.389751834557535
chr12	98736905	98739405	1.6894095380925045	24.147453129702008	12.918431333897257	3.225050927065255	0.8692248699221253	Ptpn21	9.350548056558962
chr18	10323177	10325677	0.6033605493187516	13.903079074676914	7.253219811997832	3.216439644428704	0.916814798812424	Greb1l	9.294901936441589
chr17	23788662	23791162	0.8447047690462522	16.098302086468006	8.47150342775713	3.2123912206922767	0.9002886823750136	Srrm2	9.268855576986532
chr12	30909668	30912168	2.4536662338962567	30.916057416057875	16.684861824977066	3.208081875667742	0.852940572140481	Sh3yl1	9.241210717704977
chr6	56568603	56571103	1.2067210986375032	19.39113660415464	10.29892885139607	3.2079659855482223	0.8828304267318123	Pde1c	9.24046841113938
chr11	64433332	64435832	1.91064173950938	25.885338014036623	13.897989876773002	3.2074104305862843	0.8625238788882313	Hs3st3a1	9.23691076407378
chr17	30575787	30578287	3.4592671494275096	0.3658705019651819	1.9125688256963456	-3.2063233357018066	0.8087020466664918	Btbd9	0.10834291098833575
chr15	84855549	84858049	0.7441446774931271	15.092158206063754	7.91815144177844	3.205766204327193	0.9060204035039282	Phf21b	9.22638953850614
chr17	33760030	33762530	5.832485310081266	61.55771195564186	33.69509863286156	3.194705389076121	0.8269040440085532	Rab11b	9.155923374374266
chr7	101932111	101934611	8.145367415803147	0.0	4.072683707901573	-3.1930411315168263	1.0	Numa1	0.10934497812214797
chr2	27674440	27676940	0.7642566958037521	15.092158206063754	7.928207450933753	3.189225436135099	0.9036028382791952	Rxra	9.121211354526027
chr5	34947445	34949945	1.850305684577505	24.97066175912367	13.410483721850587	3.187694219524402	0.8620254330153148	Rgs12	9.111535615160957
chr19	7054768	7057268	1.7698576113350049	24.147453129702008	12.958655370518509	3.1825285755318564	0.8634227425044803	Macrod1	9.078969628905053
chr16	31661443	31663943	1.5285133916075042	21.952230117910915	11.74037175475921	3.1822730132263506	0.8698070705480098	Dlg1	9.077361501858219
chr9	37255238	37257738	1.3072811901906285	19.939942357102414	10.62361177364652	3.1819917286246024	0.8769456924778126	Slc37a2	9.075591846424386
chr6	54565989	54568489	0.7240326591825019	14.634820078607277	7.679426368894889	3.1809036077370534	0.9057178720906606	Scrn1	9.068749362335726
chr17	25791784	25794284	3.4391551311168844	38.96520845929187	21.20218179520438	3.1703875831716744	0.8377923949366961	Fam173a	9.002886197679848
chr1	131526852	131529352	31.49542067443884	291.41585481526744	161.45563774485314	3.169713206626772	0.8049283313091193	Srgap2	8.998678852164671
chr10	58811359	58813859	2.876018618419383	33.84302143177933	18.359520025099357	3.168222327601298	0.8433500105401683	Gm9987	8.989384433346219
chr1	74587746	74590246	14.56110125689254	0.7317410039303639	7.6464211304114515	-3.1676490788219014	0.9043028115440734	Zfp142	0.11128653270367463
chr11	75454217	75456717	1.065936970463128	17.561784094328733	9.31386053239593	3.1674672390774328	0.8855536899274439	Wdr81	8.984680733104685
chr1	174499825	174502325	0.3217922929700009	10.793179807972868	5.557486050471434	3.157385372184853	0.942097507749443	Fmn2	8.922112703104196
chr9	70503225	70505725	1.126273025395003	17.927654596293916	9.52696381084446	3.1540968878071687	0.8817804866527384	Rnf111	8.901798767248001
chr15	85203949	85206449	3.8011714607081353	41.70923722403074	22.755204342369435	3.1530897681115904	0.8329537540724044	Fbln1	8.895586748683096
chr4	155767969	155770469	4.102851735367511	44.27033073778701	24.18659123657726	3.1491902171441257	0.8303666814708974	Vwa1	8.871574775340129
chr13	54947411	54949911	1.508401373296879	21.03755386299796	11.27297761814742	3.1351239760531446	0.866193172346175	Unc5a	8.785497447736303
chr2	131489496	131491996	0.9050408239781276	15.732431584502825	8.318736204240476	3.134753296105212	0.891204528938328	Smox	8.783240429232363
chr12	108332377	108334877	6.838086225612519	67.50310761257607	37.17059691909429	3.127596087755347	0.8160350709326425	Cyp46a1	8.739774689991085
chr14	54912632	54915132	0.6234725676293766	13.17133807074655	6.897405319187963	3.125821073045581	0.9096076656688664	Slc22a17	8.729028351516767
chr19	8722869	8725369	4.867108431171263	0.5488057529477729	2.707957092059518	-3.1256072691099046	0.7973358756100589	Slc3a2	0.11457726659843254
chr19	7415625	7418125	1.6089614648500044	21.769294866928327	11.689128165889166	3.12554207354464	0.8623540231558737	2700081O15Rik	8.72734042786538
chr13	24799657	24802157	7.642566958037521	74.27171189893193	40.95713942848472	3.1225760020654056	0.8134008608833093	BC005537	8.70941611032933
chr5	23432441	23434941	5.671589163596265	56.7099278046032	31.19075848409973	3.112717170709619	0.8181644359021438	Kmt2e	8.650102155495306
chr17	26243723	26246223	3.238034948010634	35.39797106513135	19.318003006570997	3.10239064267108	0.8323825217902068	Fam234a	8.588407484043243
chr3	22074652	22077152	0.8044807324250022	14.451884827624689	7.628182780024845	3.098127185563256	0.8945383513185322	Tbl1xr1	8.563064459468757
chr8	3498457	3500957	0.4826884394550013	4.207510772599592	2.345099606027297	3.0976442280686194	0.794171455142284	Mcoln1	8.56019836240706
chr11	95335018	95337518	2.091649904305006	25.427999886580142	13.759824895442572	3.095618379519418	0.8479886248408738	Fam117a	8.548186471495415
chr19	36919115	36921615	0.7039206408718769	13.537208572711732	7.120564606791804	3.0928202207483206	0.9011425807160774	Fgfbp3	8.531623025162258
chr6	12748910	12751410	2.232434032479381	26.52561139247569	14.379022712477536	3.0900817760269748	0.8447436882798602	Thsd7a	8.515444125355486
chr2	153240926	153243426	1.2670571535693784	18.293525098259096	9.780291125914236	3.089224092992353	0.87044791026597	Plagl2	8.510383193419855
chr12	80436101	80438601	1.7698576113350049	22.50103587085869	12.135446741096848	3.084840629423691	0.854158017492561	Dcaf5	8.484564612522357
chr8	54075606	54078106	1.6894095380925045	21.769294866928327	11.729352202510416	3.0817282460600257	0.8559673621420522	Vegfc	8.466280253872275
chr14	32320019	32322519	1.106161007084378	16.83004309039837	8.968102048741374	3.081622555956745	0.8766560637833485	Ogdhl	8.465660047083025
chr2	70508699	70511199	3.3587070578743843	35.67237394160524	19.51554049973981	3.0727215094789337	0.8278957706593285	Erich2	8.413589960204689
chr8	126593486	126595986	12.52978740751941	112.68811460527604	62.60895100639773	3.070870361548244	0.799872267365747	Irf2bp2	8.402801254814392
chr2	38286890	38289390	2.815682563487508	30.916057416057875	16.86586998977269	3.064269386835968	0.8330544131316728	Dennd1a	8.364442504065856
chr9	95406222	95408722	6.455957877710643	61.10037382818538	33.778165852948014	3.058136338472611	0.8088718639781562	Gm37805	8.328959852875853
chr6	72788754	72791254	2.695010453623757	29.72697828467103	16.210994369147393	3.0558555470903945	0.8337541552199368	Tcf7l1	8.31580280227261
chr11	76621814	76624314	2.3329941240325063	26.70854664345828	14.520770383745392	3.0554403620605037	0.8393339979644558	Abr	8.313409988834426
chrX	71048256	71050756	0.5229124760762515	4.390446023582183	2.456679249829217	3.0456792471777243	0.7871466223713971	Mamld1	8.257352231612131
chr9	103761337	103763837	1.850305684577505	22.50103587085869	12.175670777718098	3.043535792513906	0.8480325463494274	Tmem108	8.245093148436183
chr9	14380742	14383242	3.5397152226700097	36.22117969455301	19.88044745861151	3.035450076258181	0.8219499218999353	Endod1	8.199012023635607
chr11	102088015	102090515	2.514002288828132	27.806158149353827	15.16008021909098	3.035190226273829	0.8341695919483153	Mpp2	8.197535397440008
chr7	116307876	116310376	1.086048988773753	16.098302086468006	8.59217553762088	3.035008124589465	0.8736002326746605	Plekha7	8.19650074302375
chr7	98360828	98363328	3.1776988930787584	33.11128042784897	18.14448966046386	3.0294684908328664	0.8248670008061544	Tsku	8.165088317964111
chr11	97413533	97416033	0.5832485310081266	11.890791313868412	6.23701992243827	3.025381181730079	0.906486024052956	Arhgap23	8.141988488478342
chr9	54915283	54917783	5.993381456566266	55.79525154969024	30.894316503128252	3.021708211358014	0.8060037529569752	Hykk	8.121286090631266
chr4	74011442	74013942	1.6089614648500044	20.122877608085005	10.865919536467503	3.01725884867474	0.8519258807825596	Frmd3	8.096278113981043
chr9	44065021	44067521	7.079430445340019	0.0	3.5397152226700097	-3.0142535946298925	1.0	Usp2	0.12377110079297372
chr19	6239668	6242168	7.079430445340019	0.0	3.5397152226700097	-3.0142535946298925	1.0	Atg2a	0.12377110079297372
chr9	43742576	43745076	2.815682563487508	29.81844591016233	16.31706423682492	3.0137810526143696	0.8274393896707853	Nectin1	8.076784532619632
chr18	47368370	47370870	5.390020907247514	50.49012927119511	27.94007508922131	3.010403335584826	0.8070863843409329	Sema6a	8.057896839241227
chr11	55202350	55204850	2.131873940926256	23.964517878719416	13.048195909822836	2.9947809953279587	0.8366154251775638	Slc36a1	7.971111976280925
chr11	97797000	97799500	1.6290734831606295	19.939942357102414	10.78450792013152	2.9936310995988897	0.8489431789354407	Lasp1	7.964761156819684
chr2	180225359	180227859	1.7899696296456298	21.220489113980552	11.50522937181309	2.993569250734	0.8444212130154559	Lama5	7.964419711910233
chr4	156196988	156199488	4.344195955095012	41.52630197304815	22.93524896407158	2.9923105926535967	0.8105886724011473	Agrn	7.957474301163063
chr9	51101578	51104078	1.3072811901906285	17.19591359236355	9.25159739127709	2.9793487465385624	0.8586967055631706	4833427G06Rik	7.886300841754012
chr4	120403281	120405781	1.5888494465393792	19.39113660415464	10.489993025347008	2.9775592201117496	0.8485366536755328	Scmh1	7.876524697646014
chr10	7587800	7590300	2.4536662338962567	26.15974089051051	14.306703562203383	2.9752691449617856	0.82849534672833	Lrp11	7.86403174225386
chr9	34483894	34486394	0.2212322014168756	8.597956796181775	4.409594498799325	2.974389782883307	0.9498293547225002	Kirrel3	7.859239860401821
chr16	42873881	42876381	49.57612513569076	393.3107896125706	221.44345737413067	2.962804772771419	0.77612287252212	Zbtb20	7.796381959959836
chr10	60275627	60278127	1.0056009155312526	14.634820078607277	7.820210497069264	2.962656152234645	0.8714099938987427	Psap	7.795578849975671
chr7	44670343	44672843	14.56110125689254	119.82258939359708	67.19184532524481	2.9568741425796614	0.7832906480480042	Myh14	7.7643983802290775
chr3	156561246	156563746	6.757638152370018	0.0	3.378819076185009	-2.955617484304993	1.0	4930570G19Rik	0.12890521320519344
chr1	44549511	44552011	1.83019366626688	20.946086237506663	11.388139951886773	2.95499099601702	0.8392894999535323	Gulp1	7.754270140267213
chr19	46044714	46047214	1.87041770288813	21.129021488489258	11.499719595688694	2.9466070606555093	0.8373510164900578	Pprc1	7.709338423541523
chrX	52164752	52167252	1.890529721198755	21.220489113980552	11.555509417589654	2.9424847617378345	0.8363958132108814	Gpc4	7.687341510802841
chr1	191904767	191907267	3.41904311280626	32.92834517686637	18.173694144836315	2.940685154258795	0.8118685675263381	Slc30a1	7.677758354188264
chr16	91010808	91013308	2.936354673351258	29.086704906231965	16.011529789791613	2.93419399013881	0.8166099859350494	Synj1	7.643291167311741
chr11	120726781	120729281	2.051425867683756	22.3181006198761	12.184763243779926	2.933894831682684	0.8316400715679915	Dcxr	7.641706412345571
chr2	25982782	25985282	8.527495763705023	71.34474788321047	39.93612182345775	2.9247193164584475	0.786471610803828	Camsap1	7.593259517239321
chr11	3286874	3289374	2.815682563487508	27.89762577484512	15.356654169166315	2.920937906046872	0.8166473938612915	Patz1	7.573383082588738
chr17	25807085	25809585	6.556517969263767	0.0	3.278258984631884	-2.9177215961249505	1.0	Fbxl16	0.13233608443300374
chr15	98762714	98765214	2.634674398691882	26.434143766984395	14.534409082838138	2.9160745137181	0.8187284819303154	Arf3	7.547895838168596
chr11	77980754	77983254	2.654786417002508	26.52561139247569	14.5901989047391	2.9129156052225507	0.8180431648440244	Phf12	7.53138713234328
chr15	79658456	79660956	3.2179229297000087	30.733122165075283	16.975522547387644	2.911384833000625	0.8104374742681949	Fam227a	7.523400188664005
chr7	126884203	126886703	2.051425867683756	21.952230117910915	12.001827992797336	2.911078891025218	0.8290738820024018	Taok2	7.521804924375649
chr4	43955401	43957901	2.815682563487508	0.3658705019651819	1.590776532726345	-2.910291799441862	0.7700050922060458	Glipr2	0.13301936559401628
chr5	36830153	36832653	1.91064173950938	20.85461861201537	11.382630175762374	2.9085290223478606	0.8321440906006233	Man2b2	7.5085223699496595
chr11	117969547	117972047	3.1776988930787584	30.3672516631101	16.77247527809443	2.908478709346759	0.8105408509840543	Socs3	7.508260519942349
chr7	84086002	84088502	6.496181914331893	0.0	3.2480909571659464	-2.906155964165721	1.0	Cemip	0.1334012449842109
chr7	133774861	133777361	3.3587070578743843	31.64779841998824	17.503252738931312	2.9050135572788744	0.8081095492380204	Fank1	7.490248366429477
chr2	19655752	19658252	2.896130636730008	28.17202865131901	15.534079644024509	2.904471759432348	0.813562779186338	Otud1	7.487435964365628
chr2	167062515	167065015	2.855906600108758	27.806158149353827	15.331032374731292	2.90123525107472	0.8137172676762536	Znfx1	7.470657652480829
chr1	91492647	91495147	1.91064173950938	20.67168336103278	11.29116255027108	2.8964020406647486	0.830784320834748	Traf3ip1	7.445671882890601
chr7	25070567	25073067	4.143075771988761	0.5488057529477729	2.3459407624682678	-2.8937614150768476	0.7660615469376344	Grik5	0.1345522652672866
chr12	111671838	111674338	7.763239067901271	0.1829352509825909	3.973087159441931	-2.889093108618056	0.9539563962124892	Ckb	0.1349883578225711
chr12	17688814	17691314	3.74083540577626	34.11742430825321	18.929129857014736	2.888973823129001	0.8023767899510719	Hpcal1	7.407433775377639
chr7	46031698	46034198	2.7754585268662577	26.891481894440872	14.833470210653566	2.885100813304	0.8128921629631283	Nomo1	7.387574700123018
chr3	89713022	89715522	3.036914764904384	28.720834404266785	15.878874584585583	2.880149588407422	0.808744961821635	Adar	7.3622645349488165
chr7	102209676	102212176	8.085031360871271	65.67375510275016	36.87939323181072	2.875555583125913	0.7807710308558591	Nup98	7.338858002176012
chr3	89912696	89915196	1.106161007084378	14.451884827624689	7.779022917354533	2.8750951958168875	0.857802063467817	Il6ra	7.33651642759031
chr8	70903974	70906474	0.2413442197275006	1.8293525098259096	1.035348364776705	2.8714615808777513	0.7668956382815637	Map1s	7.318061707645702
chr10	128090783	128093283	3.137474856457509	29.26964015721456	16.203557506836034	2.871049074873469	0.8063712332841811	Baz2a	7.315969572593686
chr1	21078729	21081229	4.324083936784387	37.86759695339633	21.09584044509036	2.8679626923481565	0.7950267045278714	Tram2	7.300335121476574
chr10	22148770	22151270	0.2413442197275006	8.049151043234003	4.145247631480752	2.8658792259691297	0.9417780935704224	E030030I06Rik	7.289799959934134
chr3	35931045	35933545	4.062627698746261	0.5488057529477729	2.305716725847017	-2.865541157104307	0.7619804086097496	Gm15952	0.1372101243430129
chr7	18923888	18926388	4.887220449481888	41.89217247501333	23.38969646224761	2.8650558337668626	0.7910524209935705	Nova2	7.2856406249893535
chr5	132542844	132545344	1.890529721198755	20.03140998259371	10.960969851896234	2.86313976239712	0.8275216749299155	Auts2	7.275970846572581
chr8	69830491	69832991	1.9307537578200047	20.3058128590676	11.118283308443802	2.861903431374677	0.8263442561898302	Pbx4	7.269738306133095
chr10	80146272	80148772	4.464868064958762	38.69080558281799	21.577836823888376	2.8605462729292754	0.7930808309748734	Midn	7.262902802232151
chr7	4135039	4137539	3.8615075156400094	34.30035955923581	19.080933537437907	2.860207221621593	0.7976248118016078	Leng8	7.261196130144947
chr7	45015863	45018363	10.438137503214405	81.77205718921816	46.10509734621628	2.8552916600496423	0.7736012262411797	Scaf1	7.236497827199325
chr3	88551758	88554258	8.225815489045647	65.67375510275016	36.949785295897904	2.853370638044123	0.7773785308041056	Ubqln4	7.226868473785958
chr3	90465366	90467866	0.6838086225612519	11.15905030993805	5.92142946624965	2.852230470846109	0.8845196710593696	Npr1	7.221159309329845
chr8	11007958	11010458	5.953157419945017	49.20958251431697	27.581369967130996	2.85222257152362	0.784160198458617	Irs2	7.221119770752151
chr5	30812641	30815141	6.214613657983142	0.0	3.107306828991571	-2.8509221405743803	1.0	Mapre3	0.13860756062709972
chr2	126151504	126154004	2.131873940926256	21.58635961594573	11.859116778435991	2.8503537114293	0.8202333292810856	Fam227b	7.211771623626011
chr5	138993056	138995556	1.2067210986375032	14.909222955081164	8.057972026859334	2.849887164650573	0.8502450623289352	Pdgfa	7.209439817702386
chr13	48870385	48872885	1.3877292634331289	16.098302086468006	8.743015674950568	2.840141899542962	0.8412756747755715	Phf2	7.160904859826402
chr17	47138875	47141375	4.243635863541886	36.4955825710269	20.369609217284392	2.838081230505588	0.7916682731477735	Trerf1	7.150683904602786
chr9	86880154	86882654	1.3676172451225037	15.915366835485417	8.64149204030396	2.8368266892394662	0.8417382971894286	Snap91	7.144468503231481
chr17	28140316	28142816	0.8849288056675024	12.439597066816184	6.662262936241843	2.8339079466515256	0.8671729389643862	Scube3	7.130029010330112
chrX	81068698	81071198	0.4022403662125011	2.926964015721456	1.6646021909669786	2.832767905248297	0.7583564599426383	Gm26775	7.124396969430969
chr15	81583351	81585851	3.1575868747681337	28.53789915328419	15.84774301402616	2.828748905099029	0.8007547906365285	Ep300	7.104577737760799
chr5	14512918	14515418	2.654786417002508	0.3658705019651819	1.5103284594838449	-2.8257123021000337	0.7577543482891013	Pclo	0.1410508923217872
chr19	22137119	22139619	1.7095215564031296	18.2020574727678	9.955789514585463	2.825150871850932	0.8282887003689018	Trpm3	7.08688123458165
chr6	85374134	85376634	3.2179229297000087	28.720834404266785	15.969378666983395	2.816869980292003	0.7984941683202085	Rab11fip5	7.046319930359804
chr16	85173207	85175707	2.051425867683756	20.48874811005019	11.270086988866971	2.8160259901345697	0.8179760396073044	App	7.042198972495976
chr15	62035986	62038486	2.3329941240325063	22.3181006198761	12.325547371954302	2.8065595992020307	0.8107188221643585	Pvt1	6.996142132907247
chr9	45836580	45839080	2.172097977547506	21.129021488489258	11.65055973301838	2.802430420979627	0.8135627791863381	Bace1	6.976146905020323
chr10	84440097	84442597	3.298371002942509	28.903769655249373	16.10107032909594	2.7984654455513773	0.7951458545596137	Nuak1	6.957000602036989
chr1	16103774	16106274	3.962067607193136	33.477150929814144	18.71960926850364	2.7966272632089844	0.7883466716445067	Rdh10	6.9481421171761575
chr2	152397563	152400063	3.6000512776018847	30.824589790566577	17.21232053408423	2.790420069985432	0.7908445133546647	Sox12	6.918311964373903
chr14	118236530	118239030	5.912933383323766	0.0	2.956466691661883	-2.789298023140896	1.0	Sox21	0.14465639180211454
chr11	69837284	69839784	11.34317832719253	83.78434495002666	47.5637616386096	2.780083970715787	0.7615163743065945	Nlgn2	6.868923279123599
chr11	115763433	115765933	6.5766299875743925	50.94746739865158	28.762048693112988	2.777425215707433	0.7713434791190952	Tmem94	6.856276139107358
chr10	61147203	61149703	2.654786417002508	24.05598550421072	13.355385960606611	2.7772962793612828	0.801219790664745	Sgpl1	6.855663408304038
chr7	133122850	133125350	3.258146966321259	28.17202865131901	15.715087808820137	2.7762880669900447	0.7926739572850101	Fgfr2	6.850874073170282
chr15	78875190	78877690	4.585540174822513	37.22732357495726	20.906431874889886	2.774835480827116	0.7806636635910085	Gga1	6.843979700883984
chr16	44558397	44560897	1.4078412817437538	15.458028708028936	8.432934994886345	2.7729793426740934	0.8330544131316728	Boc	6.835180056432151
chr3	105450330	105452830	2.4134421972750064	22.3181006198761	12.365771408575553	2.7721510515241783	0.8048288200118833	Kcnd3os	6.831256916695772
chr9	72804874	72807374	2.574338343760007	23.232776874789053	12.90355760927453	2.761211624906883	0.8004939086016338	Prtg	6.779653895131122
chr19	5272619	5275119	5.77214925514939	0.0	2.886074627574695	-2.759613769939248	1.0	Pacs1	0.14766360904400064
chr4	120286849	120289349	3.941955588882511	32.3795394239186	18.160747506400558	2.7558100973166653	0.7829408956050289	Foxo6	6.754317966557541
chr13	48625073	48627573	3.4391551311168844	28.903769655249373	16.17146239318313	2.751970330142927	0.7873318412707921	Ptpdc1	6.736365090202566
chr18	38211553	38214053	2.1117619226156306	19.939942357102414	11.025852139859024	2.7504538801693936	0.8084717719928872	Pcdh1	6.7292880618261055
chr14	63434394	63436894	1.2871691718800036	0.1829352509825909	0.7350522114312972	-2.7491779769007287	0.7511261810553859	Fam167a	0.14873561225862886
chr8	95888047	95890547	0.5631365126975015	3.8416402706344095	2.202388391665956	2.7485222531493774	0.7443064471151124	Got2	6.720284234739176
chr4	129982870	129985370	2.3933301789643817	21.769294866928327	12.081312522946355	2.746315894334012	0.8018981650860643	Adgrb2	6.710014547973444
chr1	133423877	133426377	2.373218160653757	21.58635961594573	11.979788888299744	2.7432542295017406	0.8018981650860644	Sox13	6.695789759286815
chr7	125707280	125709780	5.671589163596265	0.0	2.8357945817981327	-2.7380304503695823	1.0	Gtf3c1	0.1498893255382887
chr13	55462267	55464767	1.3676172451225037	14.726287704098572	8.046952474610539	2.73167037781237	0.8300453184683815	Prr7	6.64224242178337
chr4	133367706	133370206	2.534114307138757	22.3181006198761	12.426107463507428	2.722029670156135	0.796065315338624	Slc9a1	6.598004080619168
chr4	98817037	98819537	0.8245927507356272	10.976115058955456	5.900353904845542	2.714513591704332	0.8602468997565641	Kank4	6.563719522686366
chr19	12501496	12503996	2.916242655040633	24.69625888264978	13.806250768845208	2.7140162688718026	0.7887737443085313	Dtx4	6.561457280890365
chr3	54753582	54756082	0.7441446774931271	10.427309306007684	5.5857269917504055	2.7118941217550105	0.8667774707585676	Smad9	6.551812732893377
chr2	146219921	146222421	3.4592671494275096	28.17202865131901	15.81564790037326	2.7097071786353437	0.7812756599528327	Insm1	6.541888537685882
chr12	81332680	81335180	1.3072811901906285	14.086014325659503	7.696647757925066	2.708945958780728	0.8301492765022863	Slc8a3	6.538437703127589
chr6	31217974	31220474	0.8044807324250022	10.793179807972868	5.798830270198935	2.708297122343602	0.8612684464038635	Lncpint	6.535497772882434
chr16	90384397	90386897	0.6636966042506268	4.390446023582183	2.527071313916405	2.7074788282947395	0.7373653048112666	Hunk	6.531791901306868
chr14	17658960	17661460	5.007892559345638	38.23346745536151	21.620680007353577	2.7071539283758845	0.7683748819351487	Thrb	6.530321084775642
chr6	48591883	48594383	7.702903012969396	55.79525154969024	31.749077281329814	2.7062016923827725	0.7573818305107367	Repin1	6.52601223580819
chr15	80171721	80174221	1.6491855014712544	16.281237337450595	8.965211419460925	2.7055857453756302	0.8160461115405107	Mgat3	6.52322660223426
chr6	48048411	48050911	1.2871691718800036	13.903079074676914	7.595124123278459	2.7039754471796327	0.8305269076597536	Zfp777	6.51594961050778
chr17	35133178	35135678	0.3620163295912509	7.8662157922514115	4.114116060921331	2.702574475941778	0.9120062914534844	Bag6	6.509625178218101
chr15	64382419	64384919	4.042515680435636	31.64779841998824	17.845157050211938	2.694770137756576	0.7734670718189267	Asap1	6.47450607772185
chr2	125723648	125726148	2.855906600108758	23.964517878719416	13.410212239414086	2.6947370338834498	0.7870349440320614	Shc4	6.474357516340069
chr17	34849710	34852210	5.470468980490015	0.0	2.7352344902450074	-2.693870282744328	1.0	Skiv2l	0.15454830291517277
chr5	65761521	65764021	0.8245927507356272	10.793179807972868	5.808886279354248	2.6923063708371635	0.8580463257360765	N4bp2	6.463458655756563
chr11	117984292	117986792	0.6838086225612519	9.878503553059913	5.281156087810582	2.6916800333511177	0.8705191417955724	Pgs1	6.4606531925894
chr10	127378327	127380827	3.036914764904384	25.062129384614963	14.049522074759674	2.6906299316157933	0.7838421300920778	R3hdm2	6.455952355296325
chr6	115994505	115997005	4.706212284686263	35.67237394160524	20.18929311314575	2.684088335462533	0.7668956382815636	Plxnd1	6.426745468271962
chr3	108184335	108186835	3.57993925929126	0.5488057529477729	2.0643725061195166	-2.68354065569038	0.7341537191950958	Amigo1	0.15565883224946112
chrX	7876262	7878762	0.5229124760762515	8.780892047164366	4.651902261620309	2.6831330188698663	0.887591689019254	Pim2	6.422491246748864
chr2	91253954	91256454	1.7497455930243797	16.647107839415778	9.198426716220078	2.6820617100248416	0.809777731887676	Pacsin3	6.4177238375009615
chr7	19280624	19283124	1.126273025395003	12.622532317798775	6.874402671596889	2.679596149516863	0.8361642343052658	Rtn2	6.406765337799498
chrX	7760560	7763060	1.7296335747137548	16.464172588433186	9.09690308157347	2.6776190905857638	0.8098656697555379	Tfe3	6.397991565686464
chrX	9197902	9200402	0.7240326591825019	9.969971178551209	5.347001918866855	2.669700725880916	0.8645909109125699	Lancl3	6.362971791817986
chr8	122280141	122282641	8.587831818636898	60.00276232228984	34.29529707046337	2.669598064331554	0.7495915605865061	Zfpm1	6.362519021632423
chr19	6044576	6047076	1.9910898127518804	18.01912222178521	10.005106017268544	2.668707528204663	0.8009926322304518	Syvn1	6.358592824829664
chr2	124087969	124090469	0.8849288056675024	10.976115058955456	5.930521932311479	2.667578048472524	0.8507839924094855	Sema6d	6.353616658064921
chr4	117133463	117135963	2.373218160653757	0.3658705019651819	1.3695443313094695	-2.664603419087479	0.732852384840029	Plk3	0.15771552439919068
chr4	116463683	116466183	2.3329941240325063	20.122877608085005	11.227935866058756	2.6639157099225046	0.7922152253216034	Mast2	6.337508204943656
