chr	start	end	bg_mean	bm_mean	mean_intensity	log2_fold_change	coefficient_of_variation	gene	fold_change
chr7	126200001	126202501	2.938143048391216	0.0	1.469071524195608	-8.203662717666905	1.0	Xpo6	0.0033919656664750165
chr9	119340911	119343411	2.938143048391216	0.0	1.469071524195608	-8.203662717666905	1.0	Myd88	0.0033919656664750165
chr6	56568603	56571103	2.938143048391216	0.0	1.469071524195608	-8.203662717666905	1.0	Pde1c	0.0033919656664750165
chr17	80288212	80290712	2.938143048391216	0.0	1.469071524195608	-8.203662717666905	1.0	Morn2	0.0033919656664750165
chr7	44892212	44894712	2.938143048391216	0.0	1.469071524195608	-8.203662717666905	1.0	Med25	0.0033919656664750165
chr16	35539145	35541645	2.938143048391216	0.0	1.469071524195608	-8.203662717666905	1.0	Sema5b	0.0033919656664750165
chr17	44186572	44189072	2.938143048391216	0.0	1.469071524195608	-8.203662717666905	1.0	Clic5	0.0033919656664750165
chr7	28597644	28600144	2.919308798081016	0.0	1.459654399040508	-8.194416475166005	1.0	Samd4b	0.0034137746100892383
chr6	115994505	115997005	2.919308798081016	0.0	1.459654399040508	-8.194416475166005	1.0	Plxnd1	0.0034137746100892383
chr11	78245487	78247987	2.919308798081016	0.0	1.459654399040508	-8.194416475166005	1.0	Supt6	0.0034137746100892383
chr7	143053186	143055686	2.919308798081016	0.0	1.459654399040508	-8.194416475166005	1.0	Cd81	0.0034137746100892383
chr8	72547810	72550310	2.900474547770816	0.0	1.450237273885408	-8.185110590983511	1.0	Med26	0.003435865813586717
chr17	25796636	25799136	2.900474547770816	0.0	1.450237273885408	-8.185110590983511	1.0	Metrn	0.003435865813586717
chr5	134746823	134749323	2.900474547770816	0.0	1.450237273885408	-8.185110590983511	1.0	Eln	0.003435865813586717
chr5	142958343	142960843	2.900474547770816	0.0	1.450237273885408	-8.185110590983511	1.0	Fscn1	0.003435865813586717
chr14	63434394	63436894	2.881640297460616	0.0	1.440820148730308	-8.175744290699651	1.0	Fam167a	0.0034582447923352756
chr3	107759969	107762469	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Csf1	0.0034809172063387864
chr9	74951053	74953553	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Fam214a	0.0034809172063387864
chr4	49845244	49847744	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Grin3a	0.0034809172063387864
chr12	4038415	4040915	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Efr3b	0.0034809172063387864
chr9	110653661	110656161	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Nbeal2	0.0034809172063387864
chr6	38661069	38663569	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Clec2l	0.0034809172063387864
chr12	8311433	8313933	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Hs1bp3	0.0034809172063387864
chr5	91515615	91518115	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Parm1	0.0034809172063387864
chr2	91236482	91238982	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Ddb2	0.0034809172063387864
chr1	92829645	92832145	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	Gpc1	0.0034809172063387864
chr19	7415625	7418125	2.8628060471504155	0.0	1.4314030235752078	-8.166316784712802	1.0	2700081O15Rik	0.0034809172063387864
chr4	152151871	152154371	2.8439717968402154	0.0	1.4219858984201077	-8.156827267840047	1.0	Espn	0.0035038888650096465
chr12	81332680	81335180	2.8439717968402154	0.0	1.4219858984201077	-8.156827267840047	1.0	Slc8a3	0.0035038888650096465
chr15	64382419	64384919	2.8439717968402154	0.0	1.4219858984201077	-8.156827267840047	1.0	Asap1	0.0035038888650096465
chr11	117969547	117972047	2.8439717968402154	0.0	1.4219858984201077	-8.156827267840047	1.0	Socs3	0.0035038888650096465
chr2	26380153	26382653	2.8439717968402154	0.0	1.4219858984201077	-8.156827267840047	1.0	Gm13563	0.0035038888650096465
chr19	7054768	7057268	2.825137546530016	0.0	1.4125687732650078	-8.147274918904511	1.0	Macrod1	0.003527165732131484
chr13	112462070	112464570	2.825137546530016	0.0	1.4125687732650078	-8.147274918904511	1.0	Il6st	0.003527165732131484
chr1	33906225	33908725	2.825137546530016	0.0	1.4125687732650078	-8.147274918904511	1.0	Dst	0.003527165732131484
chr13	45964491	45966991	2.825137546530016	0.0	1.4125687732650078	-8.147274918904511	1.0	Atxn1	0.003527165732131484
chr3	107099146	107101646	2.825137546530016	0.0	1.4125687732650078	-8.147274918904511	1.0	Kcna2	0.003527165732131484
chr7	126474924	126477424	2.825137546530016	0.0	1.4125687732650078	-8.147274918904511	1.0	Sh2b1	0.003527165732131484
chr19	28833049	28835549	2.825137546530016	0.0	1.4125687732650078	-8.147274918904511	1.0	Slc1a1	0.003527165732131484
chr18	37804364	37806864	2.806303296219815	0.0	1.4031516481099076	-8.137658900308923	1.0	Pcdhgb4	0.003550753931021032
chr10	128090783	128093283	2.806303296219815	0.0	1.4031516481099076	-8.137658900308923	1.0	Baz2a	0.003550753931021032
chr9	40530883	40533383	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Gramd1b	0.0035746597498984775
chr8	47990043	47992543	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Wwc2	0.0035746597498984775
chr5	118558679	118561179	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Med13l	0.0035746597498984775
chr11	5444347	5446847	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Znrf3	0.0035746597498984775
chr13	18946351	18948851	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Amph	0.0035746597498984775
chr10	9674708	9677208	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Samd5	0.0035746597498984775
chr5	125433621	125436121	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Dhx37	0.0035746597498984775
chr19	12501496	12503996	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Dtx4	0.0035746597498984775
chr3	89245809	89248309	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Trim46	0.0035746597498984775
chr2	168281236	168283736	2.787469045909615	0.0	1.3937345229548077	-8.12797835759489	1.0	Kcng1	0.0035746597498984775
chr2	35979413	35981913	2.768634795599416	0.0	1.384317397799708	-8.118232418987276	1.0	Ttll11	0.0035988896474762415
chr17	25807085	25809585	2.768634795599416	0.0	1.384317397799708	-8.118232418987276	1.0	Fbxl16	0.0035988896474762415
chr2	28465832	28468332	2.768634795599416	0.0	1.384317397799708	-8.118232418987276	1.0	1700007K13Rik	0.0035988896474762415
chr17	37043966	37046466	2.768634795599416	0.0	1.384317397799708	-8.118232418987276	1.0	Gabbr1	0.0035988896474762415
chr4	53629471	53631971	2.768634795599416	0.0	1.384317397799708	-8.118232418987276	1.0	Fsd1l	0.0035988896474762415
chr15	53902037	53904537	2.768634795599416	0.0	1.384317397799708	-8.118232418987276	1.0	Samd12	0.0035988896474762415
chr8	14909663	14912163	2.768634795599416	0.0	1.384317397799708	-8.118232418987276	1.0	Arhgef10	0.0035988896474762415
chr8	125993102	125995602	2.768634795599416	0.0	1.384317397799708	-8.118232418987276	1.0	Kcnk1	0.0035988896474762415
chr5	3802425	3804925	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Ankib1	0.003623450258776595
chr3	105450330	105452830	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Kcnd3os	0.003623450258776595
chr15	82272935	82275435	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Sept3	0.003623450258776595
chr19	10686815	10689315	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Vps37c	0.003623450258776595
chr2	25861734	25864234	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Kcnt1	0.003623450258776595
chr8	70280827	70283327	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Homer3	0.003623450258776595
chr8	87959095	87961595	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Zfp423	0.003623450258776595
chr16	34573032	34575532	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Kalrn	0.003623450258776595
chr1	162477534	162480034	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Dnm3	0.003623450258776595
chr6	29394309	29396809	2.749800545289215	0.0	1.3749002726446076	-8.108420194923092	1.0	Ccdc136	0.003623450258776595
chr2	35254380	35256880	2.730966294979015	0.0	1.3654831474895075	-8.098540777564244	1.0	Gsn	0.0036483484011891345
chr12	16999908	17002408	2.730966294979015	0.0	1.3654831474895075	-8.098540777564244	1.0	Pqlc3	0.0036483484011891345
chr1	132878273	132880773	2.730966294979015	0.0	1.3654831474895075	-8.098540777564244	1.0	Lrrn2	0.0036483484011891345
chr7	100931607	100934107	2.730966294979015	0.0	1.3654831474895075	-8.098540777564244	1.0	Arhgef17	0.0036483484011891345
chr1	189726268	189728768	2.730966294979015	0.0	1.3654831474895075	-8.098540777564244	1.0	Ptpn14	0.0036483484011891345
chr4	127985857	127988357	2.730966294979015	0.0	1.3654831474895075	-8.098540777564244	1.0	Csmd2	0.0036483484011891345
chr19	10304377	10306877	2.730966294979015	0.0	1.3654831474895075	-8.098540777564244	1.0	Dagla	0.0036483484011891345
chr6	115132902	115135402	2.712132044668815	0.0	1.3560660223344074	-8.088593240293497	1.0	Syn2	0.0036735910807797144
chr3	87999730	88002230	2.712132044668815	0.0	1.3560660223344074	-8.088593240293497	1.0	Bcan	0.0036735910807797144
chr17	57059363	57061863	2.712132044668815	0.0	1.3560660223344074	-8.088593240293497	1.0	Slc25a23	0.0036735910807797144
chr4	43666971	43669471	2.712132044668815	0.0	1.3560660223344074	-8.088593240293497	1.0	Tmem8b	0.0036735910807797144
chr15	76069284	76071784	2.712132044668815	0.0	1.3560660223344074	-8.088593240293497	1.0	Scrib	0.0036735910807797144
chr7	35753954	35756454	2.6932977943586147	0.0	1.3466488971793074	-8.078576637192933	1.0	Dpy19l3	0.0036991854988631034
chr4	145194505	145197005	2.6932977943586147	0.0	1.3466488971793074	-8.078576637192933	1.0	Vps13d	0.0036991854988631034
chr13	55487611	55490111	2.6932977943586147	0.0	1.3466488971793074	-8.078576637192933	1.0	Dbn1	0.0036991854988631034
chr4	65602986	65605486	2.6932977943586147	0.0	1.3466488971793074	-8.078576637192933	1.0	Astn2	0.0036991854988631034
chr4	43576715	43579215	2.6744635440484146	0.0	1.3372317720242073	-8.068490002504172	1.0	Rgp1	0.003725139058852367
chr3	38887759	38890259	2.6744635440484146	0.0	1.3372317720242073	-8.068490002504172	1.0	Fat4	0.003725139058852367
chr12	84994321	84996821	2.6744635440484146	0.0	1.3372317720242073	-8.068490002504172	1.0	Ylpm1	0.003725139058852367
chr5	110877803	110880303	2.6744635440484146	0.0	1.3372317720242073	-8.068490002504172	1.0	Ttc28	0.003725139058852367
chr15	74514195	74516695	2.6556292937382144	0.0	1.3278146468691072	-8.058332350069602	1.0	Adgrb1	0.003751459373398557
chr6	42324143	42326643	2.6556292937382144	0.0	1.3278146468691072	-8.058332350069602	1.0	Fam131b	0.003751459373398557
chr5	137333097	137335597	2.6556292937382144	0.0	1.3278146468691072	-8.058332350069602	1.0	Slc12a9	0.003751459373398557
chrX	133688487	133690987	2.6556292937382144	0.0	1.3278146468691072	-8.058332350069602	1.0	Pcdh19	0.003751459373398557
chr9	90161069	90163569	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Adamts7	0.0037781542718352806
chr4	149584468	149586968	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Clstn1	0.0037781542718352806
chr16	4679277	4681777	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Coro7	0.0037781542718352806
chr11	95335018	95337518	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Fam117a	0.0037781542718352806
chr2	90580147	90582647	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Ptprj	0.0037781542718352806
chr8	72420974	72423474	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Eps15l1	0.0037781542718352806
chr7	19628938	19631438	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Relb	0.0037781542718352806
chr7	27552718	27555218	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	2310022A10Rik	0.0037781542718352806
chr17	43014555	43017055	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Tnfrsf21	0.0037781542718352806
chr9	59537667	59540167	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Hexa	0.0037781542718352806
chr7	45052381	45054881	2.6367950434280143	0.0	1.3183975217140071	-8.04810267275379	1.0	Prr12	0.0037781542718352806
chr2	164857211	164859711	2.617960793117814	0.0	1.308980396558907	-8.037799941844238	1.0	Pltp	0.0038052318079433737
chr16	4637941	4640441	2.617960793117814	0.0	1.308980396558907	-8.037799941844238	1.0	Coro7	0.0038052318079433737
chr4	127167204	127169704	2.617960793117814	0.0	1.308980396558907	-8.037799941844238	1.0	Dlgap3	0.0038052318079433737
chr4	117914499	117916999	2.617960793117814	0.0	1.308980396558907	-8.037799941844238	1.0	Ipo13	0.0038052318079433737
chr10	58811359	58813859	2.599126542807614	0.0	1.299563271403807	-8.02742310643058	1.0	Gm9987	0.0038327002680518755
chr6	28831247	28833747	2.599126542807614	0.0	1.299563271403807	-8.02742310643058	1.0	Lrrc4	0.0038327002680518755
chr1	166252139	166254639	2.599126542807614	0.0	1.299563271403807	-8.02742310643058	1.0	Ildr2	0.0038327002680518755
chr4	133367706	133370206	2.599126542807614	0.0	1.299563271403807	-8.02742310643058	1.0	Slc9a1	0.0038327002680518755
chr11	117984292	117986792	2.599126542807614	0.0	1.299563271403807	-8.02742310643058	1.0	Pgs1	0.0038327002680518755
chr2	164484106	164486606	2.599126542807614	0.0	1.299563271403807	-8.02742310643058	1.0	Dbndd2	0.0038327002680518755
chr14	46880854	46883354	2.599126542807614	0.0	1.299563271403807	-8.02742310643058	1.0	Samd4	0.0038327002680518755
chr9	36796861	36799361	2.580292292497414	0.0	1.290146146248707	-8.016971092761304	1.0	Ei24	0.0038605681794924257
chr13	43613710	43616210	2.580292292497414	0.0	1.290146146248707	-8.016971092761304	1.0	Rnf182	0.0038605681794924257
chr4	133009260	133011760	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Ahdc1	0.0038888443194252035
chr11	79337693	79340193	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Nf1	0.0038888443194252035
chr15	79106972	79109472	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Micall1	0.0038888443194252035
chr2	130293169	130295669	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Ebf4	0.0038888443194252035
chr9	45828191	45830691	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Cep164	0.0038888443194252035
chr11	8664035	8666535	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Tns3	0.0038888443194252035
chr17	86165785	86168285	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Prkce	0.0038888443194252035
chr13	60599947	60602447	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Dapk1	0.0038888443194252035
chr2	33370986	33373486	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Ralgps1	0.0038888443194252035
chr6	85959623	85962123	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Gm19265	0.0038888443194252035
chr8	64692554	64695054	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Cpe	0.0038888443194252035
chr14	7815957	7818457	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Flnb	0.0038888443194252035
chr7	141947751	141950251	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Brsk2	0.0038888443194252035
chr10	89871509	89874009	2.5614580421872137	0.0	1.2807290210936069	-8.006442803576984	1.0	Anks1b	0.0038888443194252035
chr13	34002294	34004794	2.542623791877014	0.0	1.271311895938507	-7.99583711741902	1.0	Serpinb6a	0.003917537724055579
chr12	29936036	29938536	2.542623791877014	0.0	1.271311895938507	-7.99583711741902	1.0	Pxdn	0.003917537724055579
chr11	4635747	4638247	2.542623791877014	0.0	1.271311895938507	-7.99583711741902	1.0	Ascc2	0.003917537724055579
chr13	54749374	54751874	2.542623791877014	0.0	1.271311895938507	-7.99583711741902	1.0	Gprin1	0.003917537724055579
chr7	142095343	142097843	2.542623791877014	0.0	1.271311895938507	-7.99583711741902	1.0	Dusp8	0.003917537724055579
chr4	59579563	59582063	2.542623791877014	0.0	1.271311895938507	-7.99583711741902	1.0	Hsdl2	0.003917537724055579
chr15	99668718	99671218	2.542623791877014	0.0	1.271311895938507	-7.99583711741902	1.0	Asic1	0.003917537724055579
chr17	30482661	30485161	2.542623791877014	0.0	1.271311895938507	-7.99583711741902	1.0	Btbd9	0.003917537724055579
chr4	156201304	156203804	2.542623791877014	0.0	1.271311895938507	-7.99583711741902	1.0	AW011738	0.003917537724055579
chr11	16750203	16752703	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Egfr	0.003946657698261838
chr19	4476947	4479447	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Syt12	0.003946657698261838
chr17	46487175	46489675	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Ttbk1	0.003946657698261838
chr17	56475983	56478483	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Ptprs	0.003946657698261838
chr4	117133463	117135963	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Plk3	0.003946657698261838
chr12	113138236	113140736	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Crip2	0.003946657698261838
chr7	18923888	18926388	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Nova2	0.003946657698261838
chrX	20920504	20923004	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Syn1	0.003946657698261838
chr10	70243100	70245600	2.523789541566814	0.0	1.261894770783407	-7.985152887912769	1.0	Slc16a9	0.003946657698261838
chr8	75091591	75094091	2.5049552912566138	0.0	1.2524776456283069	-7.974388943023942	1.0	Hmox1	0.003976213825655499
chr2	150784735	150787235	2.5049552912566138	0.0	1.2524776456283069	-7.974388943023942	1.0	Pygb	0.003976213825655499
chr4	137991022	137993522	2.5049552912566138	0.0	1.2524776456283069	-7.974388943023942	1.0	Eif4g3	0.003976213825655499
chr4	128961942	128964442	2.5049552912566138	0.0	1.2524776456283069	-7.974388943023942	1.0	Azin2	0.003976213825655499
chr11	108918349	108920849	2.5049552912566138	0.0	1.2524776456283069	-7.974388943023942	1.0	Axin2	0.003976213825655499
chr10	14544679	14547179	2.5049552912566138	0.0	1.2524776456283069	-7.974388943023942	1.0	Adgrg6	0.003976213825655499
chr16	35936470	35938970	2.5049552912566138	0.0	1.2524776456283069	-7.974388943023942	1.0	Dtx3l	0.003976213825655499
chr2	26379526	26382026	2.4861210409464136	0.0	1.2430605204732068	-7.96354408428704	1.0	Snapc4	0.004006215979097098
chrX	73965857	73968357	2.4861210409464136	0.0	1.2430605204732068	-7.96354408428704	1.0	Hcfc1	0.004006215979097098
chr4	137795884	137798384	2.4861210409464136	0.0	1.2430605204732068	-7.96354408428704	1.0	Alpl	0.004006215979097098
chr1	34676188	34678688	2.4861210409464136	0.0	1.2430605204732068	-7.96354408428704	1.0	Arhgef4	0.004006215979097098
chr11	22002397	22004897	2.4861210409464136	0.0	1.2430605204732068	-7.96354408428704	1.0	Otx1	0.004006215979097098
chr9	57836293	57838793	2.4861210409464136	0.0	1.2430605204732068	-7.96354408428704	1.0	Arid3b	0.004006215979097098
chr5	57715967	57718467	2.467286790636213	0.0	1.2336433953181063	-7.952617086004587	1.0	Pcdh7	0.004036674331691656
chr19	23756876	23759376	2.467286790636213	0.0	1.2336433953181063	-7.952617086004587	1.0	Apba1	0.004036674331691656
chr2	27027498	27029998	2.467286790636213	0.0	1.2336433953181063	-7.952617086004587	1.0	Slc2a6	0.004036674331691656
chr7	118853752	118856252	2.467286790636213	0.0	1.2336433953181063	-7.952617086004587	1.0	Iqck	0.004036674331691656
chr2	92024002	92026502	2.467286790636213	0.0	1.2336433953181063	-7.952617086004587	1.0	Creb3l1	0.004036674331691656
chr2	119286740	119289240	2.4484525403260133	0.0	1.224226270163007	-7.9416066944157855	1.0	Vps18	0.0040675993682895775
chr1	89930679	89933179	2.4484525403260133	0.0	1.224226270163007	-7.9416066944157855	1.0	Gbx2	0.0040675993682895775
chr19	58455409	58457909	2.4484525403260133	0.0	1.224226270163007	-7.9416066944157855	1.0	Gfra1	0.0040675993682895775
chr8	84147436	84149936	2.4484525403260133	0.0	1.224226270163007	-7.9416066944157855	1.0	Cc2d1a	0.0040675993682895775
chr3	122984010	122986510	2.4484525403260133	0.0	1.224226270163007	-7.9416066944157855	1.0	Usp53	0.0040675993682895775
chr3	54915387	54917887	2.4484525403260133	0.0	1.224226270163007	-7.9416066944157855	1.0	Sertm1	0.0040675993682895775
chr11	98022534	98025034	2.4484525403260133	0.0	1.224226270163007	-7.9416066944157855	1.0	Cacnb1	0.0040675993682895775
chr16	18496768	18499268	2.429618290015813	0.0	1.2148091450079066	-7.930511626833219	1.0	Gnb1l	0.004099001897520281
chr5	138996870	138999370	2.429618290015813	0.0	1.2148091450079066	-7.930511626833219	1.0	6330403L08Rik	0.004099001897520281
chr4	152006803	152009303	2.429618290015813	0.0	1.2148091450079066	-7.930511626833219	1.0	Klhl21	0.004099001897520281
chr12	103530283	103532783	2.429618290015813	0.0	1.2148091450079066	-7.930511626833219	1.0	Ppp4r4	0.004099001897520281
chr5	30812641	30815141	2.429618290015813	0.0	1.2148091450079066	-7.930511626833219	1.0	Mapre3	0.004099001897520281
chr4	123181227	123183727	2.429618290015813	0.0	1.2148091450079066	-7.930511626833219	1.0	Hpcal4	0.004099001897520281
chr8	71671257	71673757	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Unc13a	0.004130893064387553
chr5	96371955	96374455	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Fras1	0.004130893064387553
chr7	45509906	45512406	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Nucb1	0.004130893064387553
chr18	36515305	36517805	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Hbegf	0.004130893064387553
chr15	55906449	55908949	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Sntb1	0.004130893064387553
chr2	157078754	157081254	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Soga1	0.004130893064387553
chr2	28444800	28447300	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Ppp1r26	0.004130893064387553
chr8	117156135	117158635	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Gan	0.004130893064387553
chr7	31126445	31128945	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Scn1b	0.004130893064387553
chr2	29800634	29803134	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Slc27a4	0.004130893064387553
chr7	13009534	13012034	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Zbtb45	0.004130893064387553
chr7	80991681	80994181	2.410784039705613	0.0	1.2053920198528063	-7.919330570746099	1.0	Zfp592	0.004130893064387553
chr14	70350925	70353425	2.391949789395413	0.0	1.1959748946977065	-7.908062182888478	1.0	Slc39a14	0.004163284363457518
chr9	103109787	103112287	2.391949789395413	0.0	1.1959748946977065	-7.908062182888478	1.0	Rab6b	0.004163284363457518
chr2	30124085	30126585	2.391949789395413	0.0	1.1959748946977065	-7.908062182888478	1.0	Zer1	0.004163284363457518
chr5	65761521	65764021	2.391949789395413	0.0	1.1959748946977065	-7.908062182888478	1.0	N4bp2	0.004163284363457518
chr1	85892281	85894781	2.3731155390852128	0.0	1.1865577695426064	-7.896705088270804	1.0	Itm2c	0.004196187652671938
chr11	116334899	116337399	2.3731155390852128	0.0	1.1865577695426064	-7.896705088270804	1.0	Foxj1	0.004196187652671938
chr11	77928800	77931300	2.3731155390852128	0.0	1.1865577695426064	-7.896705088270804	1.0	Sez6	0.004196187652671938
chr4	124861671	124864171	2.3731155390852128	0.0	1.1865577695426064	-7.896705088270804	1.0	Maneal	0.004196187652671938
chr11	69763912	69766412	2.3731155390852128	0.0	1.1865577695426064	-7.896705088270804	1.0	Zbtb4	0.004196187652671938
chr8	13905803	13908303	2.3731155390852128	0.0	1.1865577695426064	-7.896705088270804	1.0	Fbxo25	0.004196187652671938
chr3	89764132	89766632	2.3542812887750126	0.0	1.1771406443875063	-7.885257879173035	1.0	Chrnb2	0.004229615167821771
chr7	28177469	28179969	2.3542812887750126	0.0	1.1771406443875063	-7.885257879173035	1.0	Dyrk1b	0.004229615167821771
chr2	160872498	160874998	2.3542812887750126	0.0	1.1771406443875063	-7.885257879173035	1.0	Zhx3	0.004229615167821771
chr7	19357749	19360249	2.335447038464813	0.0	1.1677235192324065	-7.873719114097502	1.0	Ppp1r13l	0.004263579537718059
chr11	76179147	76181647	2.335447038464813	0.0	1.1677235192324065	-7.873719114097502	1.0	Vps53	0.004263579537718059
chr4	106908701	106911201	2.335447038464813	0.0	1.1677235192324065	-7.873719114097502	1.0	Ssbp3	0.004263579537718059
chr9	99627496	99629996	2.335447038464813	0.0	1.1677235192324065	-7.873719114097502	1.0	Dzip1l	0.004263579537718059
chr15	76232074	76234574	2.316612788154613	0.0	1.1583063940773064	-7.862087316679544	1.0	Parp10	0.0042980938000996925
chr3	87969078	87971578	2.316612788154613	0.0	1.1583063940773064	-7.862087316679544	1.0	Nes	0.0042980938000996925
chr9	21988953	21991453	2.316612788154613	0.0	1.1583063940773064	-7.862087316679544	1.0	Ccdc151	0.0042980938000996925
chr16	85173207	85175707	2.316612788154613	0.0	1.1583063940773064	-7.862087316679544	1.0	App	0.0042980938000996925
chr6	122817914	122820414	2.316612788154613	0.0	1.1583063940773064	-7.862087316679544	1.0	Foxj2	0.0042980938000996925
chr16	33682466	33684966	2.316612788154613	0.0	1.1583063940773064	-7.862087316679544	1.0	Heg1	0.0042980938000996925
chr18	34838589	34841089	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Kdm3b	0.004333171418320118
chr11	32221800	32224300	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Rhbdf1	0.004333171418320118
chr12	80436101	80438601	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Dcaf5	0.004333171418320118
chr6	85069013	85071513	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Exoc6b	0.004333171418320118
chr18	75818178	75820678	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Zbtb7c	0.004333171418320118
chr11	74896560	74899060	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Sgsm2	0.004333171418320118
chr19	46044714	46047214	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Pprc1	0.004333171418320118
chr15	103537492	103539992	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Ppp1r1a	0.004333171418320118
chr19	41895653	41898153	2.2977785378444127	0.0	1.1488892689222063	-7.850360974553883	1.0	Rrp12	0.004333171418320118
chr13	73761697	73764197	2.2789442875342125	0.0	1.1394721437671065	-7.838538538174541	1.0	Slc12a7	0.004368826298857889
