chr	start	end	gene	raw_count	count
chr15	64921796	64924296	Adcy8	70	1.3183975217140071
chr15	66285724	66288224	Kcnq3	212	3.9928610657624217
chr15	72809824	72812324	Peg13	224	4.218872069484823
chr15	73060704	73063204	Trappc9	704	13.259312218380872
chr15	73184340	73186840	Ago2	246	4.633225576309226
chr15	73645262	73647762	Slc45a4	234	4.407214572586824
chr15	74514195	74516695	Adgrb1	141	2.6556292937382144
chr15	74719204	74721704	Them6	386	7.27002061973724
chr15	75702280	75704780	Rhpn1	403	7.590202875010641
chr15	75841415	75843915	Zc3h3	48	0.904044014889605
chr15	76069284	76071784	Scrib	144	2.712132044668815
chr15	76232074	76234574	Plec	123	2.316612788154613
chr15	76244807	76247307	Grina	194	3.65384456017882
chr15	76327515	76330015	Oplah	191	3.5973418092482197
chr15	76378261	76380761	Mroh1	321	6.045794349574233
chr15	76639458	76641958	Tonsl	265	4.991076332203027
chr15	76669615	76672115	Ppp1r16a	201	3.7856843123502206
chr15	77841675	77844175	Myh9	821	15.462919504674284
chr15	78840647	78843147	Cdc42ep1	372	7.006341115394438
chr15	78875190	78877690	Gga1	307	5.7821148452314315
chr15	78945724	78948224	Triobp	46	0.8663755142692047
chr15	79106972	79109472	Micall1	136	2.5614580421872137
chr15	79402803	79405303	Tmem184b	189	3.5596733086278194
chr15	79504741	79507241	Kcnj4	40	0.753370012408004
chr15	79658456	79660956	Fam227a	171	3.2206568030442178
chr15	79804266	79806766	Nptxr	192	3.61617605955842
chr15	79834188	79836688	Cbx6	182	3.427833556456419
chr15	80171721	80174221	Mgat3	170	3.2018225527340176
chr15	80709319	80711819	Tnrc6b	966	18.193885799653298
chr15	81583351	81585851	Ep300	186	3.503170557697219
chr15	82272935	82275435	Sept3	146	2.749800545289215
chr15	82338326	82340826	Naga	298	5.61260659243963
chr15	84855549	84858049	Phf21b	162	3.0511485502524165
chr15	85203949	85206449	Fbln1	116	2.184773035983212
chr15	85857707	85860207	Gtse1	300	5.6502750930600305
chr15	86033277	86035777	Celsr1	226	4.256540570105223
chr15	88953918	88956418	Ttll8	88	1.657414027297609
chr15	89170620	89173120	Plxnb2	169	3.1829883024238175
chr15	89355159	89357659	Lmf2	82	1.5444085254364084
chr15	89497623	89500123	Shank3	106	1.9964305328812109
chr15	91572761	91575261	Slc2a13	248	4.670894076929626
chr15	95528206	95530706	Nell2	49	0.922878265199805
chr15	98165806	98168306	Ccdc184	196	3.69151306079922
chr15	98762714	98765214	Arf3	401	7.552534374390241
chr15	98870704	98873204	Kmt2d	178	3.3524965552156183
chr15	99457248	99459748	Nckap5l	269	5.066413333443828
chr15	99668718	99671218	Asic1	135	2.542623791877014
chr15	99700287	99702787	Smarcd1	290	5.46193258995803
chr15	100599484	100601984	Pou6f1	268	5.047579083133628
chr15	100759747	100762247	Slc4a8	246	4.633225576309226
chr15	102624964	102627464	Atf7	668	12.581279207213669
chr15	103366263	103368763	Itga5	93	1.7515852788486095
chr15	103501298	103503798	Pde1b	209	3.9363583148318213
chr15	103537492	103539992	Ppp1r1a	122	2.2977785378444127
chr16	3870375	3872875	Naa60	332	6.252971102986434
chr16	4213497	4215997	Crebbp	53	0.9982152664406054
chr16	4592713	4595213	Glis2	336	6.328308104227235
chr16	4637941	4640441	Vasn	139	2.617960793117814
chr16	4679277	4681777	Coro7	140	2.6367950434280143
chr16	4884100	4886600	Mgrn1	63	1.1865577695426064
chr16	4963737	4966237	Anks3	595	11.206378934569061
chr16	8511429	8513929	Abat	284	5.348927088096829
chr16	9995060	9997560	Grin2a	97	1.82692228008941
chr16	11908945	11911445	Cpped1	182	3.427833556456419
chr16	11982113	11984613	Shisa9	89	1.6762482776078091
chr16	16600049	16602549	Fgd4	19	0.35785075589380194
chr16	16868736	16871236	Top3b	120	2.2601100372240124
chr16	17206135	17208635	Rimbp3	80	1.506740024816008
chr16	17405814	17408314	Pi4ka	267	5.028744832823428
chr16	17617354	17619854	Smpd4	91	1.7139167782282094
chr16	17722430	17724930	Med15	16	0.30134800496320163
chr16	18234636	18237136	Zdhhc8	119	2.2412757869138122
chr16	18346182	18348682	Arvcf	48	0.904044014889605
chr16	18426352	18428852	Comt	191	3.5973418092482197
chr16	18496768	18499268	Gnb1l	129	2.429618290015813
chr16	18629438	18631938	Sept5	60	1.1300550186120062
chr16	20514982	20517482	Dvl3	100	1.8834250310200102
chr16	20610268	20612768	Alg3	77	1.450237273885408
chr16	20620787	20623287	Camk2n2	52	0.9793810161304053
chr16	20691282	20693782	Fam131a	68	1.2807290210936069
chr16	20717246	20719746	Clcn2	239	4.501385824137825
chr16	21202755	21205255	Ephb3	886	16.68714577483729
chr16	22162799	22165299	Igf2bp2	64	1.2053920198528065
chr16	22439219	22441719	Etv5	487	9.17227990106745
chr16	23222740	23225240	St6gal1	71	1.3372317720242073
chr16	24391350	24393850	Lpp	166	3.126485551493217
chr16	28444727	28447227	Fgf12	183	3.446667806766619
chr16	30550342	30552842	Tmem44	116	2.184773035983212
chr16	30597723	30600223	Fam43a	192	3.61617605955842
chr16	31661443	31663943	Dlg1	209	3.9363583148318213
chr16	32641874	32644374	Tnk2	100	1.8834250310200102
chr16	33055718	33058218	Iqcg	120	2.2601100372240124
chr16	33060521	33063021	Lmln	196	3.69151306079922
chr16	33682466	33684966	Heg1	123	2.316612788154613
chr16	34573032	34575532	Kalrn	146	2.749800545289215
chr16	34743210	34745710	Mylk	248	4.670894076929626
chr16	35152877	35155377	Adcy5	170	3.2018225527340176
chr16	35539145	35541645	Sema5b	156	2.938143048391216
chr16	35871044	35873544	Parp14	104	1.9587620322608106
chr16	35936470	35938970	Parp9	133	2.5049552912566138
chr16	35938651	35941151	Dtx3l	53	0.9982152664406054
chr16	38712774	38715274	Arhgap31	299	5.63144084274983
chr16	42873881	42876381	Zbtb20	2076	39.099903643975416
chr16	44558397	44560897	Boc	36	0.6780330111672037
chr16	45408553	45411053	Cd200	79	1.4879057745058082
chr16	85173207	85175707	App	123	2.316612788154613
chr16	90283925	90286425	Scaf4	231	4.3507118216562235
chr16	90384397	90386897	Hunk	211	3.9740268154522216
chr16	91010808	91013308	Synj1	248	4.670894076929626
chr16	96191757	96194257	Lca5l	157	2.9569772987014162
chr16	97354728	97357228	Bace2	90	1.6950825279180093
chr16	97922133	97924633	C2cd2	91	1.7139167782282094
chr17	3083683	3086183	Pisd-ps2	157	2.9569772987014162
chr17	6104437	6106937	Tulp4	111	2.0906017844322116
chr17	7826802	7829302	Fndc1	106	1.9964305328812109
chr17	10839811	10842311	Pacrg	258	4.859236580031626
chr17	23671596	23674096	Hcfc1r1	172	3.2394910533544174
chr17	23739830	23742330	Paqr4	71	1.3372317720242073
chr17	23788662	23791162	Srrm2	64	1.2053920198528065
chr17	24349950	24352450	Abca3	223	4.200037819174623
chr17	24486783	24489283	Caskin1	37	0.6968672614774037
chr17	24547950	24550450	Pkd1	468	8.814429145173648
chr17	24632129	24634629	Tsc2	192	3.61617605955842
chr17	25014730	25017230	Cramp1l	492	9.266451152618451
chr17	25131391	25133891	Clcn7	70	1.3183975217140071
chr17	25433283	25435783	Cacna1h	97	1.82692228008941
chr17	25570186	25572686	Sox8	247	4.652059826619426
chr17	25791784	25794284	Fam173a	91	1.7139167782282094
chr17	25796636	25799136	Metrn	154	2.900474547770816
chr17	25807085	25809585	Fbxl16	147	2.7686347955994153
chr17	25985180	25987680	Capn15	313	5.895120347092632
chr17	26243723	26246223	Fam234a	215	4.049363816693022
chr17	26939253	26941753	Syngap1	618	11.639566691703664
chr17	27907340	27909840	Anks1	170	3.2018225527340176
chr17	28140316	28142816	Scube3	171	3.2206568030442178
chr17	28175207	28177707	Zfp523	226	4.256540570105223
chr17	28350305	28352805	Tead3	88	1.657414027297609
chr17	28799090	28801590	Brpf3	102	1.9210935316404105
chr17	30003087	30005587	Zfand3	186	3.503170557697219
chr17	30482661	30485161	Gm9874	135	2.542623791877014
chr17	30575787	30578287	Btbd9	187	3.522004808007419
chr17	31855292	31857792	Sik1	307	5.7821148452314315
chr17	32284222	32286722	Brd4	76	1.4314030235752078
chr17	32388901	32391401	Wiz	102	1.9210935316404105
chr17	33760030	33762530	Rab11b	566	10.660185675573258
chr17	33913899	33916399	Tapbp	455	8.569583891141047
chr17	34122134	34124634	Brd2	200	3.7668500620400205
chr17	34185553	34188053	Tap1	527	9.925649913475453
chr17	34849710	34852210	Skiv2l	196	3.69151306079922
chr17	35133178	35135678	Bag6	214	4.030529566382822
chr17	35164397	35166897	Prrc2a	295	5.556103841509031
chr17	35260730	35263230	H2-D1	54	1.0170495167508056
chr17	35377617	35380117	H2-Q4	103	1.9399277819506107
chr17	35516324	35518824	Tcf19	216	4.068198067003222
chr17	35839515	35842015	Mdc1	490	9.228782651998051
chr17	35909575	35912075	Atat1	66	1.2430605204732068
chr17	36835134	36837634	Trim26	212	3.9928610657624217
chr17	37043966	37046466	Gabbr1	147	2.7686347955994153
chr17	42313947	42316447	Ptchd4	6	0.11300550186120062
chr17	43014555	43017055	Tnfrsf21	140	2.6367950434280143
chr17	44186572	44189072	Clic5	156	2.938143048391216
chr17	45549177	45551677	Tmem151b	72	1.3560660223344074
chr17	45553716	45556216	Nfkbie	18	0.33901650558360186
chr17	45686405	45688905	Tmem63b	78	1.469071524195608
chr17	46327852	46330352	Abcc10	175	3.295993804285018
chr17	46487175	46489675	Ttbk1	134	2.523789541566814
chr17	46545888	46548388	Cul9	58	1.092386517991606
chr17	46629004	46631504	Ptk7	147	2.7686347955994153
chr17	47138875	47141375	Trerf1	140	2.6367950434280143
chr17	47628690	47631190	Usp49	250	4.708562577550025
chr17	47735030	47737530	Tfeb	164	3.0888170508728168
chr17	47924145	47926645	Foxp4	228	4.294209070725623
chr17	56475983	56478483	Ptprs	134	2.523789541566814
chr17	56584085	56586585	Safb2	172	3.2394910533544174
chr17	56717199	56719699	Vmac	252	4.7462310781704256
chr17	56830508	56833008	Rfx2	448	8.437744138969647
chr17	56934888	56937388	Mllt1	266	5.0099105825132275
chr17	57031007	57033507	Khsrp	1676	31.56620351989537
chr17	57059363	57061863	Slc25a23	144	2.712132044668815
chr17	57087282	57089782	Tubb4a	56	1.0547180173712059
chr17	62880817	62883317	Efna5	89	1.6762482776078091
chr17	63499517	63502017	Fbxl17	118	2.222441536603612
chr17	66449250	66451750	Mtcl1	68	1.2807290210936069
chr17	73802841	73805341	Ehd3	228	4.294209070725623
chr17	78198248	78200748	Crim1	158	2.9758115490116164
chr17	79714541	79717041	Cyp1b1	109	2.0529332838118113
chr17	80288212	80290712	Morn2	156	2.938143048391216
chr17	83631395	83633895	Kcng3	70	1.3183975217140071
chr17	84187447	84189947	Zfp36l2	375	7.062843866325038
chr17	84509895	84512395	Plekhh2	85	1.6009112763670088
chr17	85088726	85091226	Camkmt	315	5.932788847713033
chr17	85617898	85620398	Six3os1	171	3.2206568030442178
chr17	86165785	86168285	Prkce	136	2.5614580421872137
chr17	86751907	86754407	Epas1	200	3.7668500620400205
chr18	9210856	9213356	Fzd8	238	4.4825515738276245
chr18	10323177	10325677	Greb1l	58	1.092386517991606
chr18	12235900	12238400	Npc1	305	5.744446344611031
chr18	12305220	12307720	Ankrd29	43	0.8098727633386044
chr18	12331819	12334319	Lama3	54	1.0170495167508056
chr18	16808746	16811246	Cdh2	160	3.013480049632016
chr18	20745904	20748404	B4galt6	203	3.823352812970621
chr18	24707445	24709945	Fhod3	60	1.1300550186120062
chr18	31632371	31634871	Sap130	525	9.887981412855053
chr18	31757824	31760324	Ammecr1l	291	5.48076684026823
chr18	34006706	34009206	Epb41l4a	121	2.2789442875342125
chr18	34407423	34409923	Pkd2l2	111	2.0906017844322116
chr18	34506323	34508823	Fam13b	102	1.9210935316404105
chr18	34756906	34759406	Fam53c	99	1.86459078070981
chr18	34775008	34777508	Kdm3b	172	3.2394910533544174
chr18	34838589	34841089	Reep2	122	2.2977785378444127
chr18	35654738	35657238	Prob1	197	3.71034731110942
chr18	36196880	36199380	Nrg2	168	3.1641540521136173
chr18	36515305	36517805	Hbegf	128	2.410784039705613
chr18	37753731	37756231	Pcdhga11	8	0.15067400248160082
chr18	37804364	37806864	Pcdhgc3	149	2.806303296219815
chr18	37969274	37971774	Fchsd1	58	1.092386517991606
chr18	38211553	38214053	Pcdh1	221	4.162369318554223
chr18	44659665	44662165	A930012L18Rik	85	1.6009112763670088
chr18	44811682	44814182	Mcc	54	1.0170495167508056
chr18	47368370	47370870	Sema6a	302	5.687943593680431
chr18	52765709	52768209	Sncaip	49	0.922878265199805
chr18	57131090	57133590	Megf10	177	3.333662304905418
chr18	59173401	59175901	Chsy3	298	5.61260659243963
chr18	61707135	61709635	Pcyox1l	262	4.934573581272427
chr18	62546911	62549411	Spink10	241	4.539054324758225
chr18	62920327	62922827	Apcdd1	308	5.800949095541632
chr18	64338364	64340864	Onecut2	110	2.0717675341220114
chr18	66456604	66459104	Pmaip1	64	1.2053920198528065
chr18	74960763	74963263	Lipg	36	0.6780330111672037
chr18	75365529	75368029	Smad7	185	3.484336307387019
chr18	75818178	75820678	Zbtb7c	122	2.2977785378444127
chr18	79108891	79111391	Setbp1	184	3.4655020570768187
chr18	80712571	80715071	Nfatc1	116	2.184773035983212
chr18	82690284	82692784	Gm10524	109	2.0529332838118113
chr18	89769028	89771528	Dok6	110	2.0717675341220114
chr19	3321301	3323801	Cpt1a	160	3.013480049632016
chr19	3906633	3909133	Tcirg1	177	3.333662304905418
chr19	4282637	4285137	Ankrd13d	307	5.7821148452314315
chr19	4397785	4400285	Kdm2a	32	0.6026960099264033
chr19	4476947	4479447	Syt12	134	2.523789541566814
chr19	4853129	4855629	Ctsf	178	3.3524965552156183
chr19	4876668	4879168	Zdhhc24	211	3.9740268154522216
chr19	5022006	5024506	Slc29a2	292	5.49960109057843
chr19	5097918	5100418	Cnih2	85	1.6009112763670088
chr19	5118060	5120560	Klc2	75	1.4125687732650076
chr19	5272619	5275119	Pacs1	280	5.273590086856029
chr19	5509989	5512489	Snx32	300	5.6502750930600305
chr19	5566074	5568574	Ap5b1	117	2.203607286293412
chr19	5688408	5690908	Pcnx3	364	6.855667112912838
chr19	5802172	5804672	Malat1	169	3.1829883024238175
chr19	6044576	6047076	Syvn1	182	3.427833556456419
chr19	6239668	6242168	Atg2a	226	4.256540570105223
chr19	6304456	6306956	Cdc42bpg	95	1.7892537794690098
chr19	6361690	6364190	Sf1	429	8.079893383075843
chr19	6416731	6419231	Nrxn2	396	7.45836312283924
chr19	7054768	7057268	Macrod1	150	2.8251375465300153
chr19	7341360	7343860	Mark2	290	5.46193258995803
chr19	7415625	7418125	2700081O15Rik	152	2.8628060471504155
chr19	8722869	8725369	Slc3a2	111	2.0906017844322116
chr19	8835467	8837967	Bscl2	64	1.2053920198528065
chr19	8928856	8931356	Rom1	60	1.1300550186120062
chr19	8987284	8989784	Ahnak	159	2.9946457993218165
chr19	10304377	10306877	Dagla	145	2.730966294979015
chr19	10387090	10389590	Syt7	314	5.9139545974028325
chr19	10603758	10606258	Tkfc	261	4.915739330962227
chr19	10686815	10689315	Vps37c	146	2.749800545289215
chr19	10869440	10871940	Tmem132a	327	6.158799851435433
chr19	10948766	10951266	Ccdc86	122	2.2977785378444127
chr19	11910399	11912899	Patl1	261	4.915739330962227
chr19	12501496	12503996	Dtx4	148	2.787469045909615
chr19	22137119	22139619	Trpm3	242	4.557888575068425
chr19	23756876	23759376	Apba1	131	2.4672867906362135
chr19	24030519	24033019	Fam189a2	89	1.6762482776078091
chr19	28679577	28682077	Glis3	218	4.105866567623623
chr19	28833049	28835549	Slc1a1	150	2.8251375465300153
chr19	29522659	29525159	A930007I19Rik	42	0.7910385130284043
chr19	31764533	31767033	Prkg1	31	0.5838617596162032
chr19	36919115	36921615	Fgfbp3	77	1.450237273885408
chr19	41895653	41898153	Rrp12	122	2.2977785378444127
chr19	46042886	46045386	Pprc1	89	1.6762482776078091
chr19	46044714	46047214	Ldb1	122	2.2977785378444127
chr19	46150509	46153009	Gbf1	647	12.185759950699467
chr19	46302737	46305237	Nfkb2	176	3.314828054595218
chr19	46326656	46329156	Psd	225	4.237706319795023
chr19	46394896	46397396	Sufu	596	11.22521318487926
chr19	46499648	46502148	Trim8	503	9.473627906030652
chr19	50678146	50680646	Sorcs1	164	3.0888170508728168
chr19	55098951	55101451	Gpam	57	1.0735522676814058
chr19	56720372	56722872	Adrb1	170	3.2018225527340176
chr19	58455409	58457909	Gfra1	130	2.4484525403260133
chr19	60753987	60756487	Nanos1	197	3.71034731110942
chr2	6320667	6323167	Usp6nl	70	1.3183975217140071
chr2	18037237	18039737	A930004D18Rik	73	1.3749002726446076
chr2	19655752	19658252	Otud1	178	3.3524965552156183
chr2	24762652	24765152	Cacna1b	49	0.922878265199805
chr2	24974033	24976533	Pnpla7	719	13.541825973033873
chr2	25052355	25054855	Nsmf	309	5.819783345851832
chr2	25255522	25258022	Ndor1	27	0.5085247583754028
chr2	25260618	25263118	Tprn	218	4.105866567623623
chr2	25426703	25429203	Abca2	180	3.3901650558360186
chr2	25704739	25707239	Bmyc	194	3.65384456017882
chr2	25861734	25864234	Kcnt1	146	2.749800545289215
chr2	25982782	25985282	Camsap1	464	8.739092143932847
chr2	26122720	26125220	Nacc2	66	1.2430605204732068
chr2	26313515	26316015	Gpsm1	194	3.65384456017882
chr2	26379526	26382026	Gm13563	132	2.4861210409464136
chr2	26380153	26382653	Snapc4	151	2.8439717968402154
chr2	26444716	26447216	Sec16a	867	16.32929501894349
chr2	27027498	27029998	Slc2a6	131	2.4672867906362135
chr2	27674440	27676940	Rxra	102	1.9210935316404105
chr2	27884425	27886925	Col5a1	157	2.9569772987014162
chr2	28190992	28193492	Olfm1	84	1.5820770260568087
chr2	28444800	28447300	Ppp1r26	128	2.410784039705613
chr2	28465832	28468332	1700007K13Rik	147	2.7686347955994153
chr2	29252505	29255005	Ntng2	107	2.015264783191411
chr2	29252506	29255006	6530402F18Rik	107	2.015264783191411
chr2	29617720	29620220	Rapgef1	87	1.6385797769874089
chr2	29800634	29803134	Slc27a4	128	2.410784039705613
chr2	29963560	29966060	Sptan1	330	6.215302602366034
chr2	30124085	30126585	Zer1	127	2.391949789395413
chr2	30235715	30238215	Lrrc8a	277	5.217087335925428
chr2	30358837	30361337	Sh3glb2	106	1.9964305328812109
chr2	30980279	30982779	Usp20	509	9.586633407891853
chr2	31141508	31144008	Fnbp1	42	0.7910385130284043
chr2	31150316	31152816	Gpr107	96	1.80808802977921
chr2	31243823	31246323	Ncs1	66	1.2430605204732068
chr2	31468207	31470707	Ass1	46	0.8663755142692047
chr2	31972436	31974936	Nup214	111	2.0906017844322116
chr2	32149082	32151582	Prrc2b	97	1.82692228008941
chr2	32874114	32876614	Fam129b	194	3.65384456017882
chr2	33370986	33373486	Ralgps1	136	2.5614580421872137
chr2	35254380	35256880	Gsn	145	2.730966294979015
chr2	35979413	35981913	Ttll11	147	2.7686347955994153
chr2	38286890	38289390	Dennd1a	119	2.2412757869138122
chr2	38337281	38339781	Lhx2	99	1.86459078070981
chr2	38509643	38512143	Nek6	105	1.9775962825710107
chr2	42653124	42655624	Lrp1b	41	0.7722042627182042
chr2	49617298	49619798	Kif5c	77	1.450237273885408
chr2	50064429	50066929	Lypd6	102	1.9210935316404105
chr2	54085052	54087552	Rprm	112	2.1094360347424117
chr2	65238903	65241403	Cobll1	111	2.0906017844322116
chr2	69585565	69588065	Lrp2	168	3.1641540521136173
chr2	70506819	70509319	Erich2	109	2.0529332838118113
chr2	70508699	70511199	Erich2os	160	3.013480049632016
chr2	71115923	71118423	Cybrd1	78	1.469071524195608
chr2	71979240	71981740	Rapgef4	54	1.0170495167508056
chr2	85046022	85048522	Tnks1bp1	160	3.013480049632016
chr2	90580147	90582647	Ptprj	140	2.6367950434280143
chr2	91069917	91072417	Slc39a13	254	4.783899578790826
chr2	91236482	91238982	Ddb2	152	2.8628060471504155
chr2	91253954	91256454	Pacsin3	72	1.3560660223344074
chr2	91455511	91458011	Lrp4	74	1.3937345229548075
chr2	92024002	92026502	Creb3l1	131	2.4672867906362135
chr2	92400763	92403263	Mapk8ip1	72	1.3560660223344074
chr2	92913098	92915598	Syt13	116	2.184773035983212
chr2	93045667	93048167	Prdm11	174	3.2771595539748177
chr2	103760770	103763270	Nat10	42	0.7910385130284043
chr2	104711669	104714169	Tcp11l1	71	1.3372317720242073
chr2	112237468	112239968	Lpcat4	58	1.092386517991606
chr2	113216596	113219096	Ryr3	120	2.2601100372240124
chr2	117119374	117121874	Spred1	231	4.3507118216562235
chr2	119286740	119289240	Vps18	130	2.4484525403260133
chr2	119970699	119973199	Mapkbp1	329	6.196468352055834
chr2	120154106	120156606	Ehd4	171	3.2206568030442178
chr2	121270907	121273407	Trp53bp1	189	3.5596733086278194
chr2	121287600	121290100	Map1a	187	3.522004808007419
chr2	121354896	121357396	Ppip5k1	297	5.59377234212943
chr2	124087969	124090469	Sema6d	43	0.8098727633386044
chr2	125723648	125726148	Shc4	228	4.294209070725623
chr2	126151504	126154004	Fam227b	188	3.5408390583176192
chr2	127142942	127145442	Itpripl1	74	1.3937345229548075
chr2	127245908	127248408	Tmem127	324	6.102297100504833
chr2	128124038	128126538	Bcl2l11	386	7.27002061973724
chr2	129590835	129593335	Sirpa	109	2.0529332838118113
chr2	129798517	129801017	Stk35	52	0.9793810161304053
chr2	130293169	130295669	Ebf4	136	2.5614580421872137
chr2	130397074	130399574	Cpxm1	117	2.203607286293412
chr2	130904495	130906995	Atrn	259	4.8780708303418265
chr2	130905896	130908396	A730017L22Rik	274	5.160584584994828
chr2	130905906	130908406	4930402H24Rik	274	5.160584584994828
chr2	131489496	131491996	Smox	80	1.506740024816008
chr2	132029758	132032258	Rassf2	817	15.387582503433483
chr2	132144608	132147108	Slc23a2	70	1.3183975217140071
chr2	137116144	137118644	Jag1	192	3.61617605955842
chr2	144010763	144013263	Rrbp1	398	7.496031623459641
chr2	145165754	145168254	Slc24a3	276	5.198253085615228
chr2	146219921	146222421	Insm1	28	0.5273590086856029
chr2	146511526	146514026	Ralgapa2	586	11.03687068177726
chr2	150784735	150787235	Pygb	133	2.5049552912566138
chr2	151632093	151634593	Snph	96	1.80808802977921
chr2	151979719	151982219	Fam110a	118	2.222441536603612
chr2	152103516	152106016	Srxn1	101	1.9022592813302104
chr2	152397563	152400063	Sox12	184	3.4655020570768187
chr2	152667461	152669961	H13	50	0.9417125155100051
chr2	152734251	152736751	Id1	181	3.4089993061462187
chr2	152831228	152833728	Bcl2l1	300	5.6502750930600305
chr2	152951198	152953698	Dusp15	110	2.0717675341220114
chr2	153240926	153243426	Plagl2	90	1.6950825279180093
chr2	154407599	154410099	Snta1	158	2.9758115490116164
chr2	154569392	154571892	E2f1	293	5.51843534088863
chr2	156418909	156421409	Epb41l1	167	3.145319801803417
chr2	156611705	156614205	Dlgap4	104	1.9587620322608106
chr2	156838007	156840507	Tgif2	112	2.1094360347424117
chr2	157078754	157081254	Soga1	128	2.410784039705613
chr2	157134765	157137265	Samhd1	74	1.3937345229548075
chr2	160366565	160369065	Mafb	311	5.857451846472232
chr2	160872498	160874998	Zhx3	125	2.3542812887750126
chr2	162660647	162663147	Ptprt	71	1.3372317720242073
chr2	163201125	163203625	Tox2	92	1.7327510285384093
chr2	164484106	164486606	Dbndd2	138	2.599126542807614
chr2	164495520	164498020	Pigt	56	1.0547180173712059
chr2	164830873	164833373	Ctsa	100	1.8834250310200102
chr2	164857211	164859711	Pltp	139	2.617960793117814
chr2	164958802	164961302	Slc12a5	76	1.4314030235752078
chr2	165234353	165236853	Cdh22	166	3.126485551493217
chr2	165325979	165328479	Elmo2	343	6.460147856398635
chr2	165990636	165993136	Ncoa3	56	1.0547180173712059
chr2	166155163	166157663	Sulf2	110	2.0717675341220114
chr2	167062515	167065015	Znfx1	173	3.2583253036646176
chr2	167189655	167192155	Kcnb1	121	2.2789442875342125
chr2	167492387	167494887	Spata2	178	3.3524965552156183
chr2	168281236	168283736	Kcng1	148	2.787469045909615
chr2	178412524	178415024	Fam217b	109	2.0529332838118113
chr2	179973993	179976493	4921531C22Rik	11	0.20717675341220113
chr2	179976146	179978646	Taf4	100	1.8834250310200102
chr2	180117306	180119806	Osbpl2	589	11.09337343270786
chr2	180225359	180227859	Lama5	121	2.2789442875342125
chr2	180272996	180275496	Cables2	359	6.761495861361837
chr2	180587245	180589745	Ogfr	157	2.9569772987014162
chr2	180595790	180598290	Col9a3	32	0.6026960099264033
chr2	181362928	181365428	Zgpat	170	3.2018225527340176
chr2	181592303	181594803	Zfp512b	99	1.86459078070981
chr3	22074652	22077152	Tbl1xr1	174	3.2771595539748177
chr3	25143761	25146261	Naaladl2	175	3.295993804285018
chr3	32365514	32368014	Zmat3	75	1.4125687732650076
chr3	32815546	32818046	Usp13	92	1.7327510285384093
chr3	33142747	33145247	Pex5l	78	1.469071524195608
chr3	35931045	35933545	Gm15952	40	0.753370012408004
chr3	37312208	37314708	Cetn4	172	3.2394910533544174
chr3	38884940	38887440	Fat4	342	6.4413136060884355
chr3	38887759	38890259	C230034O21Rik	142	2.6744635440484146
chr3	51559152	51561652	Gm38200	189	3.5596733086278194
chr3	51560379	51562879	Setd7	246	4.633225576309226
chr3	52266336	52268836	Foxo1	186	3.503170557697219
chr3	53461666	53464166	Proser1	286	5.386595588717229
chr3	53656855	53659355	Frem2	76	1.4314030235752078
chr3	54753582	54756082	Smad9	106	1.9964305328812109
chr3	54915387	54917887	Sertm1	130	2.4484525403260133
chr3	58412715	58415215	Tsc22d2	121	2.2789442875342125
chr3	69314861	69317361	Ppm1l	313	5.895120347092632
chr3	81034416	81036916	Pdgfc	74	1.3937345229548075
chr3	83125948	83128448	Dchs2	96	1.80808802977921
chr3	87174247	87176747	Kirrel	88	1.657414027297609
chr3	87969078	87971578	Nes	123	2.316612788154613
chr3	87999730	88002230	Bcan	144	2.712132044668815
chr3	88140372	88142872	Mef2d	119	2.2412757869138122
chr3	88530395	88532895	Mex3a	179	3.3713308055258184
chr3	88551758	88554258	Ubqln4	375	7.062843866325038
chr3	88774664	88777164	Syt11	14	0.26367950434280146
chr3	89213180	89215680	Thbs3	177	3.333662304905418
chr3	89245809	89248309	Trim46	148	2.787469045909615
chr3	89322465	89324965	Efna3	88	1.657414027297609
chr3	89337528	89340028	Efna4	172	3.2394910533544174
chr3	89349496	89351996	Adam15	357	6.723827360741437
chr3	89389850	89392350	Gm15417	125	2.3542812887750126
chr3	89394276	89396776	Zbtb7b	118	2.222441536603612
chr3	89416443	89418943	Shc1	408	7.684374126561642
chr3	89713022	89715522	Adar	80	1.506740024816008
chr3	89764132	89766632	Chrnb2	125	2.3542812887750126
chr3	89772740	89775240	4632404H12Rik	206	3.8798555639012213
chr3	89912696	89915196	Il6ra	75	1.4125687732650076
chr3	90252163	90254663	Crtc2	228	4.294209070725623
chr3	90263185	90265685	Dennd4b	90	1.6950825279180093
chr3	90291178	90293678	Gatad2b	302	5.687943593680431
chr3	90389438	90391938	Slc27a3	106	1.9964305328812109
chr3	90433122	90435622	Ints3	526	9.906815663165254
chr3	90465366	90467866	Npr1	64	1.2053920198528065
chr3	93518488	93520988	S100a11	30	0.5650275093060031
chr3	93553080	93555580	S100a10	76	1.4314030235752078
chr3	94412419	94414919	1700040D17Rik	377	7.100512366945439
chr3	94835567	94838067	Pogz	48	0.904044014889605
chr3	95014948	95017448	Zfp687	445	8.381241388039046
chr3	95656788	95659288	Mcl1	161	3.0323142999422164
chr3	96694384	96696884	Pias3	35	0.6591987608570036
chr3	96902693	96905193	Gja5	76	1.4314030235752078
chr3	98011527	98014027	Notch2	79	1.4879057745058082
chr3	101604184	101606684	Atp1a1	230	4.331877571346023
chr3	101923953	101926453	Slc22a15	77	1.450237273885408
